ae_id,speaker,start_time,end_time,sentence,source,targets
ES2011c.A.argumentstructs.15,A,1442.58,1443.17,energy ?,NONE,NONE
ES2011c.A.argumentstructs.Erik.8,A,1443.17,1444.96,I mean we're gonna use batteries right ?,NONE,"ES2011c.B.argumentstructs.Erik.5, ES2011c.B.argumentstructs.Erik.7, ES2011c.A.argumentstructs.Erik.9"
ES2011c.B.argumentstructs.Erik.5,B,1444.71,1452.86,"Uh we actually had an option of batteries, solar power, and um a dynamo, which is something I don't know what it is. Something to do with torches.",ES2011c.A.argumentstructs.Erik.8,ES2011c.D.argumentstructs.Erik.4
ES2011c.A.argumentstructs.16,A,1444.96,1445.21,And,NONE,NONE
ES2011c.D.argumentstructs.Erik.4,D,1451.8,1463.44,"Oh, a dynamo is  ah,  it's a bicycle. It's a bicycle mechanism. It's the en it's like if if something moves, when it moves, it stores energy.",ES2011c.B.argumentstructs.Erik.5,ES2011c.B.argumentstructs.Erik.6
ES2011c.B.argumentstructs.Erik.6,B,1460.5,1461.55,Oh okay.,ES2011c.D.argumentstructs.Erik.4,NONE
ES2011c.B.argumentstructs.Erik.7,B,1461.55,1477.69,"Yeah, the other one was the other one was a kinetic thing where you'd basically have to wind it yourself. So I sort of picked battery. We could have talked about doing a wind-up or a dynamo or a solar power. Um but I think solar power's not available with the rubber case anyways.",ES2011c.A.argumentstructs.Erik.8,ES2011c.D.argumentstructs.Erik.5
ES2011c.D.argumentstructs.Erik.5,D,1467.43,1468.68,It's quite sweet.,ES2011c.B.argumentstructs.Erik.7,NONE
ES2011c.A.argumentstructs.Erik.9,A,1478.34,1480.03,I think batteries sound good.,ES2011c.A.argumentstructs.Erik.8,ES2011c.A.argumentstructs.Erik.10
ES2011c.A.argumentstructs.Erik.10,A,1480.03,1483.28,What does everyone else think ?,ES2011c.A.argumentstructs.Erik.9,"ES2011c.C.argumentstructs.Erik.11, ES2011c.A.argumentstructs.Erik.11"
ES2011c.B.argumentstructs.12,B,1480.27,1483.5,it seems a little weird for a living room anyways.,NONE,NONE
ES2011c.D.argumentstructs.Erik.6,D,1480.32,1489.92,"No. But dynamo  the the fact with dynamo is, the moment you move it, it c it  creates energy on its own.",ES2011c.C.argumentstructs.Erik.11,ES2011c.D.argumentstructs.Erik.7
ES2011c.C.argumentstructs.Erik.11,C,1481.25,1482.66,The dynamo would be interesting.,ES2011c.A.argumentstructs.Erik.10,ES2011c.D.argumentstructs.Erik.6
ES2011c.C.argumentstructs.15,C,1490.18,1517.52,Oh. Hmm.,NONE,NONE
ES2011c.A.argumentstructs.Erik.11,A,1490.51,1492.937,What about Kryptonite ?,ES2011c.A.argumentstructs.Erik.10,NONE
ES2011c.D.argumentstructs.Erik.7,D,1490.88,1499.69,"Which is quite cool. So if you throw it, it's gonna store loads of energy, and you don't need to buy a battery 'cause they're quite f I find them annoying. But we need to find cost.",ES2011c.D.argumentstructs.Erik.6,"ES2011c.A.argumentstructs.Erik.12, ES2011c.D.argumentstructs.Erik.8"
ES2011c.A.argumentstructs.Erik.12,A,1499.83,1500.11,Yeah.,ES2011c.D.argumentstructs.Erik.7,NONE
ES2011c.D.argumentstructs.Erik.8,D,1502.24,1503.32,Don't know the cost.,ES2011c.D.argumentstructs.Erik.7,ES2011c.B.argumentstructs.Erik.8
ES2011c.B.argumentstructs.Erik.8,B,1505.08,1506.714,Didn't have enough data to actually,ES2011c.D.argumentstructs.Erik.8,ES2011c.D.argumentstructs.Erik.9
ES2011c.D.argumentstructs.Erik.9,D,1505.28,1508.48,Does anyone have costs on the on the web ?,ES2011c.B.argumentstructs.Erik.8,ES2011c.B.argumentstructs.Erik.9
ES2011c.B.argumentstructs.Erik.9,B,1507.73,1515.92,"All it said was it gave sort of relative, some chips are more expensive than others, sort of things. It didn't give me any actual cost.",ES2011c.D.argumentstructs.Erik.9,"ES2011c.D.argumentstructs.Erik.10, ES2011c.B.argumentstructs.Erik.10"
ES2011c.D.argumentstructs.Erik.10,D,1514.37,1515.13,Okay.,ES2011c.B.argumentstructs.Erik.9,NONE
ES2011c.D.argumentstructs.11,D,1516.37,1517.75,Right. Mm.,NONE,NONE
ES2011c.B.argumentstructs.Erik.10,B,1518.57,1522.48,Most of the stuff is pretty cheap though bought in bulk. So I don't think it's that much of a problem.,ES2011c.B.argumentstructs.Erik.9,NONE
