ae_id,speaker,start_time,end_time,sentence,source,targets
IS1001b.A.argumentstructs.Rutger.11,A,1590.48,1607.65,So before uh finishing we can uh define uh what would be the characteristic of the  o th of the control  of the remote control and which button do we need which function do we want etcetera,NONE,"IS1001b.A.argumentstructs.Rutger.12, IS1001b.A.argumentstructs.Rutger.14, IS1001b.A.argumentstructs.Rutger.20, IS1001b.A.argumentstructs.Rutger.27"
IS1001b.B.argumentstructs.35,B,1608.03,1609.75,Capital.,NONE,NONE
IS1001b.A.argumentstructs.41,A,1611.86,1621.44,So do you um so so from from the the Marketing Expert I think,NONE,NONE
IS1001b.A.argumentstructs.Rutger.12,A,1622.68,1640.08,"a key aspect is the easy to use aspect, it should be very simple and most button are never used only ten per cent of the button are are used often so I think we have to do something very simple and I think we all agree on that point, no ?",IS1001b.A.argumentstructs.Rutger.11,IS1001b.B.argumentstructs.Rutger.11
IS1001b.B.argumentstructs.Rutger.11,B,1640.4,1643.42,Well if it is going to be just a T_V_ remote control it is going to be very simple.,IS1001b.A.argumentstructs.Rutger.12,IS1001b.A.argumentstructs.Rutger.13
IS1001b.A.argumentstructs.Rutger.13,A,1643.89,1648.06,Yeah okay. So yeah the key point here is simple.,IS1001b.B.argumentstructs.Rutger.11,NONE
IS1001b.A.argumentstructs.42,A,1651.72,1660.04,"So few buttons, channel, volume control and what el what function do you see",NONE,NONE
IS1001b.B.argumentstructs.36,B,1660.84,1665.64,"Well if it's going to be as simple as possible then just have the remote control, there is no other function that I can see",NONE,NONE
IS1001b.A.argumentstructs.Rutger.14,A,1661.22,1662.02,in addition to that ?,IS1001b.A.argumentstructs.Rutger.11,"IS1001b.B.argumentstructs.Rutger.12, IS1001b.A.argumentstructs.Rutger.15, IS1001b.A.argumentstructs.Rutger.16"
IS1001b.B.argumentstructs.Rutger.12,B,1666.82,1667.07,really.,IS1001b.A.argumentstructs.Rutger.14,NONE
IS1001b.A.argumentstructs.Rutger.15,A,1666.95,1670.416,Yeah. Maybe switch T_V_ on and off,IS1001b.A.argumentstructs.Rutger.14,IS1001b.B.argumentstructs.Rutger.13
IS1001b.B.argumentstructs.Rutger.13,B,1671.24,1678.22,Uh no you want to keep television on so that the advertising can  revenue can come back to us. Or something.,IS1001b.A.argumentstructs.Rutger.15,NONE
IS1001b.A.argumentstructs.Rutger.16,A,1675.106,1684.62,"Yeah. Yeah. Volume, maybe a mute button, and then on off button.",IS1001b.A.argumentstructs.Rutger.14,IS1001b.A.argumentstructs.Rutger.17
IS1001b.A.argumentstructs.Rutger.17,A,1686.13,1686.72,And that's all ?,IS1001b.A.argumentstructs.Rutger.16,IS1001b.C.argumentstructs.Rutger.11
IS1001b.C.argumentstructs.26,C,1692.28,1693.3,a lot of zapping.,NONE,NONE
IS1001b.D.argumentstructs.6,D,1693.57,1693.93,Mm-hmm.,NONE,NONE
IS1001b.A.argumentstructs.43,A,1694.04,1694.23,Mm.,NONE,NONE
IS1001b.C.argumentstructs.Rutger.11,C,1694.71,1707.64,"I know tha I discovered that when I did a quick look, uh they do now som they do something which is quite nice now, you have a button, you you press it, and this is uh the previous channel which has come back.",IS1001b.A.argumentstructs.Rutger.17,IS1001b.A.argumentstructs.Rutger.19
IS1001b.B.argumentstructs.Rutger.14,B,1702.86,1704.33,"It's a memory, yeah.",NONE,NONE
IS1001b.A.argumentstructs.Rutger.19,A,1706.78,1713.58,Okay. Yeah this is cool. Maybe we can include that also. Previous previous channel button.,IS1001b.C.argumentstructs.Rutger.11,NONE
IS1001b.A.argumentstructs.Rutger.20,A,1713.58,1726.03,"So we have like channel button, the previous channel button, the volume button, plus a mute button, and uh just the the traditional on off button.",IS1001b.A.argumentstructs.Rutger.11,IS1001b.B.argumentstructs.Rutger.15
IS1001b.C.argumentstructs.27,C,1717.67,1726.28,Mm-hmm. Mm-hmm. Mm-hmm.,NONE,NONE
IS1001b.B.argumentstructs.Rutger.15,B,1725.62,1728.34,And uh and of course the channel changing buttons.,IS1001b.A.argumentstructs.Rutger.20,"IS1001b.A.argumentstructs.Rutger.21, IS1001b.B.argumentstructs.Rutger.16"
IS1001b.A.argumentstructs.Rutger.21,A,1729.33,1730.91,"Yeah. I I talk about that, yeah ?",IS1001b.B.argumentstructs.Rutger.15,NONE
IS1001b.B.argumentstructs.Rutger.16,B,1730.08,1736.66,How should they how should we implement that ? Because uh could be numerical only or could be also incremental.,IS1001b.B.argumentstructs.Rutger.15,"IS1001b.A.argumentstructs.Rutger.22, IS1001b.B.argumentstructs.Rutger.18, IS1001b.A.argumentstructs.Rutger.24"
IS1001b.A.argumentstructs.Rutger.22,A,1737.51,1742.91,Yeah. Incremental definitely because zapping you you switch them.,IS1001b.B.argumentstructs.Rutger.16,IS1001b.C.argumentstructs.Rutger.12
IS1001b.B.argumentstructs.37,B,1742.22,1742.52,Mm-hmm.,NONE,NONE
IS1001b.C.argumentstructs.Rutger.12,C,1742.8,1751.96,"Let's say that we can do something like that. This is uh incremental, but once you press it for a long time, you go five by five.",IS1001b.A.argumentstructs.Rutger.22,"IS1001b.A.argumentstructs.Rutger.23, IS1001b.B.argumentstructs.Rutger.17"
IS1001b.A.argumentstructs.Rutger.23,A,1754.21,1754.92,We go faster ?,IS1001b.C.argumentstructs.Rutger.12,IS1001b.C.argumentstructs.Rutger.13
IS1001b.C.argumentstructs.Rutger.13,C,1754.33,1756.08,To go fa to go faster.,IS1001b.A.argumentstructs.Rutger.23,NONE
IS1001b.A.argumentstructs.44,A,1758.03,1758.37,Mm.,NONE,NONE
IS1001b.B.argumentstructs.Rutger.17,B,1758.34,1764.59,"Mm. It's an interesting idea, that if you press it for a long time it does something else, in general.",IS1001b.C.argumentstructs.Rutger.12,NONE
IS1001b.B.argumentstructs.38,B,1771.5,1772.85,instead of having just one memory,NONE,NONE
IS1001b.C.argumentstructs.Rutger.14,C,1773.32,1773.49,Yeah.,IS1001b.B.argumentstructs.Rutger.18,NONE
IS1001b.B.argumentstructs.Rutger.18,B,1773.94,1776.256,you have if you press them for a long time,IS1001b.B.argumentstructs.Rutger.16,"IS1001b.C.argumentstructs.Rutger.14, IS1001b.B.argumentstructs.Rutger.19"
IS1001b.B.argumentstructs.Rutger.19,B,1777.35,1779.43,No. Doesn't work  does it.,IS1001b.B.argumentstructs.Rutger.18,NONE
IS1001b.A.argumentstructs.Rutger.24,A,1781.21,1784.81,Maybe we should have also a digit button,IS1001b.B.argumentstructs.Rutger.16,NONE
IS1001b.B.argumentstructs.Rutger.20,B,1784.2,1791.7,Maybe we should have a complete keyboard and just type console commands.  Change channel to eight.,NONE,NONE
IS1001b.A.argumentstructs.45,A,1790.58,1790.83,Yeah.,NONE,NONE
IS1001b.A.argumentstructs.Rutger.25,A,1792.096,1802.24,Maybe we have also to have digits or only incremental. I dunno bec because if you have the,NONE,IS1001b.B.argumentstructs.Rutger.21
IS1001b.B.argumentstructs.39,B,1793.78,1794.74,No.,NONE,NONE
IS1001b.B.argumentstructs.Rutger.21,B,1801.53,1809.01,Well if it's useful like if if you want to change between three channels for example then you h you cannot  you cannot cannot work with just memory being incremental.,IS1001b.A.argumentstructs.Rutger.25,IS1001b.A.argumentstructs.Rutger.26
IS1001b.A.argumentstructs.46,A,1805.96,1806.12,Uh.,NONE,NONE
IS1001b.A.argumentstructs.Rutger.26,A,1809.91,1825.91,Yeah. Because you have your previous channel button if you have incremental only it's not uh it isn't worth it because the previous channel is eith either minus one or plus one.  So I think we need also digits.,IS1001b.B.argumentstructs.Rutger.21,NONE
IS1001b.C.argumentstructs.28,C,1815.03,1815.28,Yeah.,NONE,NONE
IS1001b.B.argumentstructs.40,B,1820.99,1823.76,Yeah. Yeah.,NONE,NONE
IS1001b.C.argumentstructs.Rutger.15,C,1825.27,1825.57,Okay.,IS1001b.A.argumentstructs.Rutger.27,NONE
IS1001b.A.argumentstructs.Rutger.27,A,1825.91,1835.5,Maybe we we can make very obvious the channel and volume button button and smaller button down there with the the digits.,IS1001b.A.argumentstructs.Rutger.11,"IS1001b.C.argumentstructs.Rutger.15, IS1001b.B.argumentstructs.Rutger.22, IS1001b.C.argumentstructs.Rutger.16, IS1001b.B.argumentstructs.Rutger.24"
IS1001b.B.argumentstructs.Rutger.22,B,1836.12,1841.556,Yeah when you zap usually you will have to press the same button all the time  and,IS1001b.A.argumentstructs.Rutger.27,IS1001b.A.argumentstructs.Rutger.28
IS1001b.A.argumentstructs.Rutger.28,A,1839.86,1840.06,Yeah.,IS1001b.B.argumentstructs.Rutger.22,NONE
