ae_id,speaker,start_time,end_time,sentence,source,targets
ES2012c.D.argumentstructs.Rutger.21,D,1757.71,1768.32,Um I'm just  I'm suddenly realising that yeah we're discussing how much  how good it's gonna be to change channels t we still can just tell it to. I mean are we are we starting to get away from the the voice functionality of it ?,NONE,"ES2012c.A.argumentstructs.Rutger.35, ES2012c.C.argumentstructs.Rutger.30, ES2012c.A.argumentstructs.Rutger.36"
ES2012c.C.argumentstructs.48,C,1771.18,1772.73,Oh yeah.,NONE,NONE
ES2012c.B.argumentstructs.41,B,1771.55,1773.43,Yeah.,NONE,NONE
ES2012c.A.argumentstructs.Rutger.35,A,1773.95,1774.85,It's a very good point.,ES2012c.D.argumentstructs.Rutger.21,NONE
ES2012c.C.argumentstructs.Rutger.30,C,1775.06,1776.47,It is a very good point.,ES2012c.D.argumentstructs.Rutger.21,ES2012c.B.argumentstructs.Rutger.21
ES2012c.B.argumentstructs.Rutger.21,B,1775.3,1775.61,Yeah.,ES2012c.C.argumentstructs.Rutger.30,NONE
ES2012c.A.argumentstructs.Rutger.36,A,1776.61,1790.68,"I think we d I think we decided that w we're actually going down both routes. That um the  we n we need the the manual controls and that they should be of that form, but that uh  yeah",ES2012c.D.argumentstructs.Rutger.21,"ES2012c.B.argumentstructs.Rutger.22, ES2012c.C.argumentstructs.Rutger.31, ES2012c.B.argumentstructs.Rutger.23, ES2012c.A.argumentstructs.Rutger.41"
ES2012c.B.argumentstructs.Rutger.22,B,1781.64,1782.72,"Yeah, yeah.",ES2012c.A.argumentstructs.Rutger.36,NONE
ES2012c.C.argumentstructs.Rutger.31,C,1781.76,1782.28,Yeah.,ES2012c.A.argumentstructs.Rutger.36,NONE
ES2012c.C.argumentstructs.49,C,1788.66,1789.02,Yeah.,NONE,NONE
ES2012c.B.argumentstructs.Rutger.23,B,1790.0,1799.84,"But  do you know, this shape also kind of les lend itself to to voice  'cause if you're you're holding it and you're fiddling, but you can also bring it up like that and it's microphone-esque, yeah, yeah.",ES2012c.A.argumentstructs.Rutger.36,"ES2012c.A.argumentstructs.Rutger.37, ES2012c.D.argumentstructs.Rutger.22, ES2012c.B.argumentstructs.Rutger.25"
ES2012c.A.argumentstructs.61,A,1790.68,1790.68,.,NONE,NONE
ES2012c.A.argumentstructs.Rutger.37,A,1795.46,1798.79,"Then you just bring it up to your mouth and just speak to it, yeah, yeah.",ES2012c.B.argumentstructs.Rutger.23,ES2012c.C.argumentstructs.Rutger.32
ES2012c.C.argumentstructs.Rutger.32,C,1796.96,1798.061,"Yeah, and just say",ES2012c.A.argumentstructs.Rutger.37,NONE
ES2012c.D.argumentstructs.Rutger.22,D,1799.15,1806.8,"Yeah, maybe we cou like w like we're leaving out the buttons for the the f less frequently used stuff, but maybe we could incorporate that into the voice.",ES2012c.B.argumentstructs.Rutger.23,"ES2012c.B.argumentstructs.Rutger.24, ES2012c.A.argumentstructs.Rutger.38, ES2012c.A.argumentstructs.Rutger.39"
ES2012c.B.argumentstructs.Rutger.24,B,1805.06,1805.6,Mm.,ES2012c.D.argumentstructs.Rutger.22,NONE
ES2012c.A.argumentstructs.Rutger.38,A,1807.44,1814.78,"I th I th honest uh  my personal view is that if it's not there, people wouldn't use it anyway um.",ES2012c.D.argumentstructs.Rutger.22,ES2012c.D.argumentstructs.Rutger.23
ES2012c.D.argumentstructs.Rutger.23,D,1813.56,1819.61,"Mm I suppose, but t there is the off chance that, you know, th the brightness is wrong on your T_V_ or the contrast needs changing.",ES2012c.A.argumentstructs.Rutger.38,NONE
ES2012c.A.argumentstructs.Rutger.39,A,1819.97,1832.69,"It's cer it's certainly possible I mean, but they  we we're going beyond w w given the state of the technology  we want something that we kno we know will will work um.",ES2012c.D.argumentstructs.Rutger.22,ES2012c.D.argumentstructs.Rutger.24
ES2012c.B.argumentstructs.42,B,1822.04,1824.0,Bu Mm.,NONE,NONE
ES2012c.D.argumentstructs.Rutger.24,D,1831.32,1832.08,Hmm yeah,ES2012c.A.argumentstructs.Rutger.39,NONE
ES2012c.D.argumentstructs.30,D,1832.08,1832.08,.,NONE,NONE
ES2012c.B.argumentstructs.Rutger.25,B,1832.36,1852.64,"Well you can still i incorporate the voice with with less buttons. I mean  uh if the power button was also somehow like a menu button you could press that and  or do voice commands, and  either volume thing could also be to scroll through other options like y and you could scroll through brightness and and sc and then you can you can minimise the buttons and still have those, you know, brightness and tint and stuff.",ES2012c.B.argumentstructs.Rutger.23,"ES2012c.D.argumentstructs.Rutger.25, ES2012c.C.argumentstructs.Rutger.33, ES2012c.A.argumentstructs.Rutger.40"
ES2012c.A.argumentstructs.62,A,1843.24,1843.84,Uh,NONE,NONE
ES2012c.D.argumentstructs.Rutger.25,D,1845.92,1846.87,"Yeah, that's a good idea.",ES2012c.B.argumentstructs.Rutger.25,NONE
ES2012c.C.argumentstructs.Rutger.33,C,1846.75,1848.17,"Yeah, I suppose I sup",ES2012c.B.argumentstructs.Rutger.25,NONE
ES2012c.A.argumentstructs.Rutger.40,A,1850.61,1850.87,Yeah.,ES2012c.B.argumentstructs.Rutger.25,NONE
ES2012c.D.argumentstructs.31,D,1851.72,1852.14,Yeah.,NONE,NONE
ES2012c.A.argumentstructs.Rutger.41,A,1852.29,1857.17,If we we're  I mean  I'm getting a clear message that we think that we should have those facilities available.,ES2012c.A.argumentstructs.Rutger.36,ES2012c.C.argumentstructs.Rutger.34
