ae_id,speaker,start_time,end_time,sentence,source,targets
ES2002b.B.argumentstructs.Erik.9,B,1100.05,1120.29,"Well, um one of the things that we have to decide on by the end of the meeting is who we're gonna be um  who's our our target audience, our target market. Um, so if we want something that that looks good and is easy to use, but has y is fairly powerful product, whatever, who do we really want to aim that at ?",NONE,"ES2002b.D.argumentstructs.Erik.9, ES2002b.A.argumentstructs.Erik.1, ES2002b.B.argumentstructs.Erik.16"
ES2002b.D.argumentstructs.21,D,1108.15,1119.82,Yeah. Okay.,NONE,NONE
ES2002b.B.argumentstructs.27,B,1120.29,1121.35,I mean,NONE,NONE
ES2002b.D.argumentstructs.Erik.9,D,1121.15,1122.84,"Where's the money, maybe.",ES2002b.B.argumentstructs.Erik.9,ES2002b.B.argumentstructs.Erik.10
ES2002b.B.argumentstructs.Erik.10,B,1122.65,1141.39,"Yeah, who wou who would have the money to spend. Well i if if like twenty five Euro is our is our selling price then you can imagine, well I don't  I'm not really sure how much that will retail at. But you want  it's somebody who's not gonna just use the remote that comes with their telly, I suppose, they're gonna actually go out and buy one. So, who do you think we're aiming this at ?",ES2002b.D.argumentstructs.Erik.9,"ES2002b.D.argumentstructs.Erik.10, ES2002b.D.argumentstructs.Erik.11, ES2002b.D.argumentstructs.Erik.13"
ES2002b.D.argumentstructs.Erik.10,D,1125.39,1127.28,Yeah. And who watches T_V_.,ES2002b.B.argumentstructs.Erik.10,NONE
ES2002b.D.argumentstructs.22,D,1129.59,1139.26,Mm-hmm. Mm. Mm-hmm.,NONE,NONE
ES2002b.D.argumentstructs.Erik.11,D,1139.26,1139.56,Yeah.,ES2002b.B.argumentstructs.Erik.10,NONE
ES2002b.A.argumentstructs.Erik.1,A,1142.73,1147.29,"Um, I think it'll be the mid range to the high end market, in terms of people.",ES2002b.B.argumentstructs.Erik.9,ES2002b.A.argumentstructs.Erik.2
ES2002b.A.argumentstructs.Erik.2,A,1147.29,1152.24,"'Cause twenty five Euros for a remote, how much is that lo locally in pounds ?",ES2002b.A.argumentstructs.Erik.1,ES2002b.B.argumentstructs.Erik.11
ES2002b.B.argumentstructs.Erik.11,B,1151.97,1153.9,"It's about sixteen, seventeen pounds, I think.",ES2002b.A.argumentstructs.Erik.2,ES2002b.A.argumentstructs.Erik.3
ES2002b.A.argumentstructs.Erik.3,A,1153.79,1178.41,"Is that too  is that a lot of money to buy an extra remote or a replacement remote ? Right. Um so maybe not the high end range, but maybe middle, middle up-ish. Kind of. You know how much ? I dunno I guess you pay, what, ten ten quid for a remote ? Like a simple replacement, right. I mean if you lost your remote and the first thing you just wanna go out and get, would you  how much would you pay ?",ES2002b.B.argumentstructs.Erik.11,"ES2002b.B.argumentstructs.Erik.12, ES2002b.D.argumentstructs.Erik.12"
ES2002b.B.argumentstructs.Erik.12,B,1156.76,1158.84,"Yeah, okay.",ES2002b.A.argumentstructs.Erik.3,NONE
ES2002b.D.argumentstructs.23,D,1157.58,1157.95,Mm-hmm.,NONE,NONE
ES2002b.B.argumentstructs.28,B,1165.62,1177.01,"Okay. Okay. Yeah. Yeah, yeah.",NONE,NONE
ES2002b.D.argumentstructs.Erik.12,D,1176.04,1191.69,"Yeah. This this kinda touches on your comments there, David. These are the age groups which we have information on and these are  this is a table of h what people would pay more for a certain feature. Just gives us a rough idea of where the w the will to spend money on T_V_ equipment is.",ES2002b.A.argumentstructs.Erik.3,NONE
ES2002b.A.argumentstructs.Erik.4,A,1180.75,1180.92,Yeah.,ES2002b.D.argumentstructs.Erik.13,NONE
ES2002b.B.argumentstructs.Erik.13,B,1186.39,1187.0,Okay,ES2002b.D.argumentstructs.Erik.13,NONE
ES2002b.B.argumentstructs.29,B,1191.65,1192.43,Okay.,NONE,NONE
ES2002b.D.argumentstructs.Erik.13,D,1191.69,1194.12,Mostly focused around the twenty five age group.,ES2002b.B.argumentstructs.Erik.10,"ES2002b.A.argumentstructs.Erik.4, ES2002b.B.argumentstructs.Erik.13, ES2002b.B.argumentstructs.Erik.14"
ES2002b.B.argumentstructs.Erik.14,B,1194.59,1197.56,"Yeah, so do you think we're we're aiming at a fairly young market then ?",ES2002b.D.argumentstructs.Erik.13,ES2002b.D.argumentstructs.Erik.14
ES2002b.A.argumentstructs.7,A,1198.34,1198.56,Yep.,NONE,NONE
ES2002b.D.argumentstructs.Erik.14,D,1198.74,1200.67,"Sort of young professional, kind of.",ES2002b.B.argumentstructs.Erik.14,ES2002b.B.argumentstructs.Erik.15
