ae_id,speaker,start_time,end_time,sentence,source,targets
ES2008c.C.argumentstructs.Erik.29,C,2002.68,2004.78,"Uh what do you mean by supplements, exactly ?",NONE,ES2008c.A.argumentstructs.Erik.26
ES2008c.A.argumentstructs.Erik.26,A,2005.44,2012.63,Um I assume that's what else we're gonna  like h ha the um the additional buttons we can use.,ES2008c.C.argumentstructs.Erik.29,"ES2008c.A.argumentstructs.Erik.27, ES2008c.B.argumentstructs.Erik.44"
ES2008c.B.argumentstructs.59,B,2013.63,2013.97,Oh.,NONE,NONE
ES2008c.A.argumentstructs.Erik.27,A,2013.72,2022.33,"So we're gonna have like a menu button, so that we can access on-screen things then ? Okay, um so we're doing an on-screen menu that we can scroll through.",ES2008c.A.argumentstructs.Erik.26,"ES2008c.C.argumentstructs.Erik.30, ES2008c.B.argumentstructs.Erik.43"
ES2008c.C.argumentstructs.45,C,2015.88,2016.22,Yep.,NONE,NONE
ES2008c.C.argumentstructs.Erik.30,C,2018.12,2018.33,Yeah.,ES2008c.A.argumentstructs.Erik.27,NONE
ES2008c.B.argumentstructs.Erik.43,B,2019.05,2019.28,Alright.,ES2008c.A.argumentstructs.Erik.27,NONE
ES2008c.C.argumentstructs.46,C,2019.21,2019.69,Um in,NONE,NONE
ES2008c.B.argumentstructs.Erik.44,B,2021.11,2024.169,So what are what are our buttons gonna be ? On off,ES2008c.A.argumentstructs.Erik.26,"ES2008c.C.argumentstructs.Erik.31, ES2008c.C.argumentstructs.Erik.32"
ES2008c.C.argumentstructs.Erik.31,C,2021.46,2021.71,Yeah.,ES2008c.B.argumentstructs.Erik.44,NONE
ES2008c.C.argumentstructs.Erik.32,C,2024.22,2036.586,"On off, uh volume, favourite channels, uh and menu. Yeah, yeah about  yeah like  yeah, a bit like radio presets. Um",ES2008c.B.argumentstructs.Erik.44,"ES2008c.B.argumentstructs.Erik.45, ES2008c.D.argumentstructs.Erik.12, ES2008c.A.argumentstructs.Erik.28"
ES2008c.B.argumentstructs.Erik.45,B,2028.92,2031.744,"So like one through five, or",ES2008c.C.argumentstructs.Erik.32,NONE
ES2008c.D.argumentstructs.Erik.12,D,2031.01,2033.85,Like a radio type sorta situation ?,ES2008c.C.argumentstructs.Erik.32,NONE
ES2008c.A.argumentstructs.Erik.28,A,2036.2,2042.0,"Pre-set channels and then we're gonna need um numbers one through zero, right ?",ES2008c.C.argumentstructs.Erik.32,"ES2008c.C.argumentstructs.Erik.33, ES2008c.A.argumentstructs.Erik.29"
ES2008c.C.argumentstructs.Erik.33,C,2041.59,2043.69,Uh we wouldn't even need the numbers.,ES2008c.A.argumentstructs.Erik.28,"ES2008c.B.argumentstructs.Erik.46, ES2008c.C.argumentstructs.Erik.34"
ES2008c.B.argumentstructs.Erik.46,B,2042.7,2043.16,No.,ES2008c.C.argumentstructs.Erik.33,NONE
ES2008c.C.argumentstructs.Erik.34,C,2045.17,2047.81,I think maybe numbers seems  is kind of old-fashioned.,ES2008c.C.argumentstructs.Erik.33,NONE
ES2008c.A.argumentstructs.Erik.29,A,2047.12,2052.86,"Well, but in order to pre-set a cha oh I guess you can just hold it down when you get to one when you're scrolling through.",ES2008c.A.argumentstructs.Erik.28,ES2008c.C.argumentstructs.Erik.35
ES2008c.C.argumentstructs.Erik.35,C,2050.49,2059.97,"Yeah, yeah, you can just  and you need some kind of, I dunno, sort of up down kind of button, but the volume control could double for that, for example.",ES2008c.A.argumentstructs.Erik.29,ES2008c.B.argumentstructs.Erik.47
ES2008c.B.argumentstructs.60,B,2051.82,2052.06,Mm.,NONE,NONE
ES2008c.B.argumentstructs.Erik.47,B,2056.41,2057.33,"Yeah, up down.",ES2008c.C.argumentstructs.Erik.35,NONE
