ae_id,speaker,start_time,end_time,sentence,source,targets
ES2010c.A.argumentstructs.Erik.15,A,1325.08,1329.13,"Uh and what size batteries, double A_, triple A_ ?",NONE,"ES2010c.D.argumentstructs.Erik.15, ES2010c.B.argumentstructs.Erik.14"
ES2010c.D.argumentstructs.Erik.15,D,1329.57,1331.33,"I think triple A_, it'll be lighter.",ES2010c.A.argumentstructs.Erik.15,ES2010c.A.argumentstructs.Erik.16
ES2010c.A.argumentstructs.Erik.16,A,1331.49,1331.79,Two ?,ES2010c.D.argumentstructs.Erik.15,ES2010c.A.argumentstructs.Erik.17
ES2010c.A.argumentstructs.Erik.17,A,1332.91,1334.046,Could it run off of two,ES2010c.A.argumentstructs.Erik.16,"ES2010c.D.argumentstructs.Erik.16, ES2010c.C.argumentstructs.Erik.12, ES2010c.B.argumentstructs.Erik.13"
ES2010c.D.argumentstructs.Erik.16,D,1333.01,1335.82,I mean more more come in a package. Yeah.,ES2010c.A.argumentstructs.Erik.17,NONE
ES2010c.C.argumentstructs.Erik.12,C,1334.15,1335.89,"Well, that depends on what the energy is needed.",ES2010c.A.argumentstructs.Erik.17,NONE
ES2010c.B.argumentstructs.Erik.13,B,1336.54,1339.89,"I think, well, we could d r do two",ES2010c.A.argumentstructs.Erik.17,NONE
ES2010c.B.argumentstructs.Erik.14,B,1339.89,1359.3,"or we could do one small lithium, 'cause you know the lithium batteries are doing quite well in most other electronic products, right ? So they're more widely available now. And they also have a longer battery life than most batteries. But if you only have to replace it every five years.",ES2010c.A.argumentstructs.Erik.15,"ES2010c.A.argumentstructs.Erik.18, ES2010c.D.argumentstructs.Erik.17, ES2010c.A.argumentstructs.Erik.19"
ES2010c.A.argumentstructs.Erik.18,A,1354.5,1355.73,"They're more expensive though, too.",ES2010c.B.argumentstructs.Erik.14,NONE
ES2010c.A.argumentstructs.35,A,1358.44,1358.77,Mm.,NONE,NONE
ES2010c.D.argumentstructs.Erik.17,D,1361.01,1361.78,That's a good point,ES2010c.B.argumentstructs.Erik.14,NONE
ES2010c.A.argumentstructs.Erik.19,A,1361.43,1362.64,Thoughts anybody ?,ES2010c.B.argumentstructs.Erik.14,ES2010c.C.argumentstructs.Erik.13
ES2010c.D.argumentstructs.31,D,1361.78,1361.78,.,NONE,NONE
ES2010c.C.argumentstructs.Erik.13,C,1362.15,1363.28,As long as we sell it with it.,ES2010c.A.argumentstructs.Erik.19,ES2010c.B.argumentstructs.Erik.15
ES2010c.B.argumentstructs.Erik.15,B,1364.43,1372.3,"Well, how about a initial, you get one battery when you buy it, 'cause I'm pretty sure we can get them pretty cheap on bulk. Yeah.",ES2010c.C.argumentstructs.Erik.13,ES2010c.C.argumentstructs.Erik.14
ES2010c.C.argumentstructs.Erik.14,C,1368.68,1369.83,"Right, that's what I meant.",ES2010c.B.argumentstructs.Erik.15,NONE
