ae_id,speaker,start_time,end_time,sentence,source,targets
ES2007c.D.argumentstructs.Erik.3,D,743.22,745.63,What about the just developed uh sample sensor ?,NONE,"ES2007c.C.argumentstructs.Erik.5, ES2007c.A.argumentstructs.Erik.8"
ES2007c.C.argumentstructs.Erik.5,C,743.94,745.247,I think push-buttons is,ES2007c.D.argumentstructs.Erik.3,NONE
ES2007c.A.argumentstructs.Erik.8,A,747.69,748.27,What about what ?,ES2007c.D.argumentstructs.Erik.3,ES2007c.D.argumentstructs.Erik.4
ES2007c.D.argumentstructs.Erik.4,D,748.84,752.56,"G there, the sample sensor, sample speaker thing.",ES2007c.A.argumentstructs.Erik.8,ES2007c.A.argumentstructs.Erik.9
ES2007c.B.argumentstructs.27,B,751.24,751.68,Well,NONE,NONE
ES2007c.A.argumentstructs.Erik.9,A,752.51,754.97,"Well, what do we need a speaker for in a remote control unit ?",ES2007c.D.argumentstructs.Erik.4,"ES2007c.D.argumentstructs.Erik.5, ES2007c.B.argumentstructs.Erik.12"
ES2007c.D.argumentstructs.Erik.5,D,755.69,756.46,"Mm, I dunno.",ES2007c.A.argumentstructs.Erik.9,NONE
ES2007c.B.argumentstructs.Erik.12,B,759.16,765.68,"It'd be it'd be cool, but they are saying they've just developed it, I'm just guessing. But it's gonna be the most expensive option, probably and",ES2007c.A.argumentstructs.Erik.9,"ES2007c.C.argumentstructs.Erik.6, ES2007c.C.argumentstructs.Erik.7"
ES2007c.D.argumentstructs.30,D,759.35,761.3,Channel two.,NONE,NONE
ES2007c.C.argumentstructs.Erik.6,C,759.68,759.97,Yeah.,ES2007c.B.argumentstructs.Erik.12,NONE
ES2007c.A.argumentstructs.33,A,763.31,763.45,S,NONE,NONE
ES2007c.C.argumentstructs.Erik.7,C,766.28,774.222,"Th the the  speech recognition um option is  it doesn't seem really very promising for us uh, 'cause uh",ES2007c.B.argumentstructs.Erik.12,"ES2007c.A.argumentstructs.Erik.10, ES2007c.C.argumentstructs.Erik.8"
ES2007c.A.argumentstructs.Erik.10,A,772.79,776.35,Yeah. It's not something that we wanna t go into with this product.,ES2007c.C.argumentstructs.Erik.7,NONE
ES2007c.C.argumentstructs.20,C,775.63,782.99,"The yeah the example that they're already using it for is with the coffee machine, where, basically, you can program a sample wi um",NONE,NONE
ES2007c.C.argumentstructs.Erik.8,C,784.12,817.103,"That when you say something it will give a response, and you program the response as well. Just uh clips of tha that you record yourself. So you can program your coffee-maker that when you say, good morning, to it it says, hello Rick, or whatever. But, I mean, it's not  it would be one thing if it was speech recognition where you say something and it turns the T_V_ on like, turn the T_V_ on, and i turns  comes on, but it's not that. It just gives you a it just gives you a verbal response. So, yeah, I mean, like what's the point of saying, Hello remote, I mean, hello, how how are you ?  Yeah, if you're really lonely, it is it's",ES2007c.C.argumentstructs.Erik.7,"ES2007c.A.argumentstructs.Erik.11, ES2007c.D.argumentstructs.Erik.7"
ES2007c.A.argumentstructs.Erik.11,A,796.13,798.51,Yeah.,ES2007c.C.argumentstructs.Erik.8,NONE
ES2007c.D.argumentstructs.Erik.7,D,805.2,806.42,"Oh, it just gives an answer.",ES2007c.C.argumentstructs.Erik.8,"ES2007c.A.argumentstructs.Erik.12, ES2007c.D.argumentstructs.Erik.8"
ES2007c.A.argumentstructs.Erik.12,A,809.91,810.36,Yeah.,ES2007c.D.argumentstructs.Erik.7,NONE
ES2007c.A.argumentstructs.34,A,811.4,813.16,Yeah.,NONE,NONE
ES2007c.D.argumentstructs.31,D,814.03,814.79,when they said,NONE,NONE
ES2007c.B.argumentstructs.28,B,814.2,817.15,"Just if you are really lonely, maybe.",NONE,NONE
ES2007c.D.argumentstructs.Erik.8,D,816.36,829.27,"I thought when they said, voice recognition, they meant um like, channel five, and it will change. Like you talk to it. Can I have channel five ? Oh, then  forget about it. Oh right okay.",ES2007c.D.argumentstructs.Erik.7,"ES2007c.B.argumentstructs.Erik.13, ES2007c.C.argumentstructs.Erik.9"
ES2007c.B.argumentstructs.Erik.13,B,820.44,823.26,Channel five. And then it switches on.,ES2007c.D.argumentstructs.Erik.8,NONE
ES2007c.C.argumentstructs.Erik.9,C,822.1,830.3,"No, tha that w that w that would be more promising. It it's just a remote that talks to you. Uh.  I mean to certain cues.",ES2007c.D.argumentstructs.Erik.8,ES2007c.A.argumentstructs.Erik.13
ES2007c.A.argumentstructs.Erik.13,A,824.75,825.19,Yeah.,ES2007c.C.argumentstructs.Erik.9,NONE
ES2007c.A.argumentstructs.35,A,827.34,831.41,Yeah. Yeah. Yeah.,NONE,NONE
