ae_id,speaker,start_time,end_time,sentence,source,targets
ES2009c.A.argumentstructs.Erik.1,A,896.97,910.81,"Based on what Nathan presented as far as the um  various costs and benefits um I think, I dunno, what do you guys think about the touch screen at this point ?",NONE,ES2009c.D.argumentstructs.Erik.1
ES2009c.D.argumentstructs.Erik.1,D,913.19,918.11,I think it's our most marketable feature just because it's so new and it's something that is showing up in other places.,ES2009c.A.argumentstructs.Erik.1,"ES2009c.A.argumentstructs.Erik.2, ES2009c.D.argumentstructs.Erik.2"
ES2009c.A.argumentstructs.Erik.2,A,918.52,919.01,'Kay.,ES2009c.D.argumentstructs.Erik.1,NONE
ES2009c.A.argumentstructs.25,A,920.05,929.04,'Kay. Mm-hmm.,NONE,NONE
ES2009c.D.argumentstructs.Erik.2,D,920.11,929.01,"But can we really afford it 'cause it looks like they would be, that would be a really main cost source then right ?",ES2009c.D.argumentstructs.Erik.1,ES2009c.B.argumentstructs.Erik.1
ES2009c.B.argumentstructs.Erik.1,B,930.4,941.94,"My estimate is that in order to incorporate touch screen technology it's gonna cost us upwards of seventeen fifty Euro per remote, yeah that's just an estimate though.",ES2009c.D.argumentstructs.Erik.2,"ES2009c.A.argumentstructs.Erik.3, ES2009c.D.argumentstructs.Erik.3, ES2009c.D.argumentstructs.Erik.5"
ES2009c.A.argumentstructs.Erik.3,A,939.61,940.65,To produce each one.,ES2009c.B.argumentstructs.Erik.1,NONE
ES2009c.D.argumentstructs.Erik.3,D,939.73,940.32,Per ?,ES2009c.B.argumentstructs.Erik.1,ES2009c.D.argumentstructs.Erik.4
ES2009c.D.argumentstructs.Erik.4,D,941.45,941.97,Piece.,ES2009c.D.argumentstructs.Erik.3,NONE
ES2009c.C.argumentstructs.13,C,942.35,948.25,Oh you guys are always the dampers on these projects. You industrial designers.,NONE,NONE
ES2009c.D.argumentstructs.35,D,944.31,945.19,I know,NONE,NONE
ES2009c.B.argumentstructs.16,B,947.52,950.28,I know. It's fun.,NONE,NONE
ES2009c.A.argumentstructs.26,A,949.26,954.62,Hmm. Well.,NONE,NONE
ES2009c.D.argumentstructs.Erik.5,D,950.53,955.27,And our goal was to be under twelve fifty or we have to be under twelve fifty ? Do we remember ?,ES2009c.B.argumentstructs.Erik.1,"ES2009c.B.argumentstructs.Erik.2, ES2009c.A.argumentstructs.Erik.4, ES2009c.D.argumentstructs.Erik.8"
ES2009c.B.argumentstructs.Erik.2,B,955.03,956.55,I thought there was some flexibility with that.,ES2009c.D.argumentstructs.Erik.5,ES2009c.D.argumentstructs.Erik.6
ES2009c.D.argumentstructs.Erik.6,D,956.55,957.11,Okay.,ES2009c.B.argumentstructs.Erik.2,NONE
ES2009c.A.argumentstructs.Erik.4,A,957.24,975.64,"There is, it's just, it is a question of  and how much ca o does that mean we're gonna have to increase the price to make money. Um, from twelve fifty if we d wanna get our fift uh hundred per cent profit margin  um that would mean selling it from twenty five. If you multiply seventeen fifty by two that's thirty five.",ES2009c.D.argumentstructs.Erik.5,"ES2009c.D.argumentstructs.Erik.7, ES2009c.C.argumentstructs.Erik.1"
ES2009c.D.argumentstructs.Erik.7,D,959.75,960.74,Can we justify it ?,ES2009c.A.argumentstructs.Erik.4,NONE
ES2009c.D.argumentstructs.36,D,975.94,976.49,Right.,NONE,NONE
ES2009c.A.argumentstructs.27,A,976.8,978.51,So,NONE,NONE
ES2009c.C.argumentstructs.Erik.1,C,979.81,981.52,Where do you guys come up with these numbers ?,ES2009c.A.argumentstructs.Erik.4,"ES2009c.B.argumentstructs.Erik.3, ES2009c.A.argumentstructs.Erik.5"
ES2009c.B.argumentstructs.Erik.3,B,982.2,985.97,"That's just off the top of my head, it is pending further emails.",ES2009c.C.argumentstructs.Erik.1,NONE
ES2009c.A.argumentstructs.Erik.5,A,987.84,991.472,"From the board, um, well",ES2009c.C.argumentstructs.Erik.1,ES2009c.B.argumentstructs.Erik.4
ES2009c.B.argumentstructs.Erik.4,B,988.69,989.5,Right.,ES2009c.A.argumentstructs.Erik.5,NONE
ES2009c.D.argumentstructs.Erik.8,D,991.53,997.792,"Though I think that's what people would pay for, I mean if you're gonna pay for an expensive high class remote, you're gonna expect it to do something",ES2009c.D.argumentstructs.Erik.5,"ES2009c.A.argumentstructs.Erik.6, ES2009c.B.argumentstructs.Erik.5, ES2009c.A.argumentstructs.Erik.7"
ES2009c.A.argumentstructs.Erik.6,A,998.71,999.392,"That's true, I mean",ES2009c.D.argumentstructs.Erik.8,NONE
ES2009c.B.argumentstructs.Erik.5,B,999.28,1002.03,It is the new  it would be in a class of its own.,ES2009c.D.argumentstructs.Erik.8,ES2009c.D.argumentstructs.Erik.9
ES2009c.D.argumentstructs.Erik.9,D,1001.65,1001.98,Yeah.,ES2009c.B.argumentstructs.Erik.5,NONE
ES2009c.A.argumentstructs.28,A,1015.0,1021.38,"I mean we we're not talking about selling eight zillion of these things, we just couldn't, not for twenty-five Euros, so",NONE,NONE
ES2009c.D.argumentstructs.Erik.10,D,1019.24,1019.74,Right.,ES2009c.A.argumentstructs.Erik.7,NONE
ES2009c.A.argumentstructs.Erik.7,A,1023.45,1038.22,"we could probably maybe shrink the profit margins rather than selling for twenty five, sell 'em for thirty, but that's something that we can have finance deal with. Um, I say that we provisionally go with the touch screen or wh y wh what was your thought on the matter Ron ?",ES2009c.D.argumentstructs.Erik.8,"ES2009c.D.argumentstructs.Erik.10, ES2009c.D.argumentstructs.Erik.11, ES2009c.C.argumentstructs.Erik.2"
ES2009c.D.argumentstructs.Erik.11,D,1031.09,1031.5,Yeah.,ES2009c.A.argumentstructs.Erik.7,NONE
ES2009c.C.argumentstructs.Erik.2,C,1038.31,1051.232,"I'm thinking that's uh definitely a good idea and I also think that we could probably come up with some sort of a cheaper uh means to to go about this kind of production, my my team in the uh  on the third floor suggested that uh",ES2009c.A.argumentstructs.Erik.7,ES2009c.D.argumentstructs.Erik.12
ES2009c.D.argumentstructs.Erik.12,D,1046.95,1048.09,See if we can cut some corners.,ES2009c.C.argumentstructs.Erik.2,ES2009c.D.argumentstructs.Erik.13
