ae_id,speaker,start_time,end_time,sentence,source,targets
ES2002d.C.argumentstructs.39,C,774.2,795.36,"Yeah alright yeah fair enough. Okay, just thought I'd ask. Mm-hmm. Hmm.",NONE,NONE
ES2002d.A.argumentstructs.Erik.16,A,777.91,783.5,"So there's one more dimension to the thing which we need to to add, and you might want to add in the report, length, width, and height.",NONE,"ES2002d.B.argumentstructs.Erik.16, ES2002d.B.argumentstructs.Erik.18"
ES2002d.B.argumentstructs.Erik.16,B,784.01,791.85,"Right okay. So just to well to be thorough then, width-wise we're looking at about what three centimetres or something ?",ES2002d.A.argumentstructs.Erik.16,ES2002d.A.argumentstructs.Erik.17
ES2002d.A.argumentstructs.Erik.17,A,785.24,785.44,Yeah.,ES2002d.B.argumentstructs.Erik.16,ES2002d.B.argumentstructs.Erik.17
ES2002d.A.argumentstructs.36,A,792.36,792.62,Yeah.,NONE,NONE
ES2002d.B.argumentstructs.Erik.17,B,793.04,796.752,Okay and then so height-wise,ES2002d.A.argumentstructs.Erik.17,NONE
ES2002d.B.argumentstructs.Erik.18,B,801.25,805.0,How how tall do you envisage it being ? About that big ?,ES2002d.A.argumentstructs.Erik.16,ES2002d.B.argumentstructs.Erik.19
ES2002d.D.argumentstructs.Erik.9,D,804.05,805.0,"Yeah it works, yeah.",ES2002d.B.argumentstructs.Erik.19,NONE
ES2002d.A.argumentstructs.Erik.18,A,804.4,804.57,Two.,ES2002d.B.argumentstructs.Erik.19,NONE
ES2002d.B.argumentstructs.Erik.19,B,805.0,806.87,"About two centimetres, okay.",ES2002d.B.argumentstructs.Erik.18,"ES2002d.D.argumentstructs.Erik.9, ES2002d.A.argumentstructs.Erik.18, ES2002d.C.argumentstructs.Erik.11"
ES2002d.C.argumentstructs.Erik.11,C,807.14,809.29,Two's not very high at all though.,ES2002d.B.argumentstructs.Erik.19,ES2002d.C.argumentstructs.Erik.12
ES2002d.C.argumentstructs.Erik.12,C,809.29,810.03,Maybe a bit higher ?,ES2002d.C.argumentstructs.Erik.11,"ES2002d.A.argumentstructs.Erik.19, ES2002d.C.argumentstructs.Erik.13, ES2002d.D.argumentstructs.Erik.10"
ES2002d.A.argumentstructs.Erik.19,A,809.38,810.86,This is about this is about two.,ES2002d.C.argumentstructs.Erik.12,ES2002d.A.argumentstructs.Erik.20
ES2002d.A.argumentstructs.Erik.20,A,812.92,814.458,"Slightly more than two, so",ES2002d.A.argumentstructs.Erik.19,NONE
ES2002d.D.argumentstructs.Erik.10,D,813.63,815.4,"See, about that thick.",ES2002d.C.argumentstructs.Erik.12,ES2002d.B.argumentstructs.Erik.20
ES2002d.C.argumentstructs.Erik.13,C,813.93,814.27,Yeah.,ES2002d.C.argumentstructs.Erik.12,NONE
ES2002d.B.argumentstructs.Erik.20,B,815.37,824.11,"Okay. Ach, that is  Yeah. Okay we'll s we'll say two point five. Okay um so we have it within cost anyway.",ES2002d.D.argumentstructs.Erik.10,ES2002d.C.argumentstructs.Erik.14
ES2002d.C.argumentstructs.Erik.14,C,815.59,817.92,Maybe closer to three even or two and a half.,ES2002d.B.argumentstructs.Erik.20,ES2002d.A.argumentstructs.Erik.21
ES2002d.A.argumentstructs.Erik.21,A,816.92,817.4,Okay.,ES2002d.C.argumentstructs.Erik.14,NONE
