ae_id,speaker,start_time,end_time,sentence,source,targets
ES2003a.B.argumentstructs.Erik.1,B,730.78,735.08,Any ideas of where you think a new remote control could go into this market ?,NONE,ES2003a.A.argumentstructs.Erik.1
ES2003a.A.argumentstructs.Erik.1,A,736.97,790.71,"Well, one thing I'm aware of is, th there uh um at the sort of v very high price end of the market there's there's a em emerging market for sort of touch screen L_C_D_ remotes that can be uh programmed in m much more sophisticated ways than sort of conventional models, so you get the sort of you get um you  you can redesign the interface to your own needs, you can programme in macros, and you get a much greater degree um um I mean you get in these sort of  three in one, five in one, whatevers, but you can get integration between the different uh the the the diff the different things that it's designed to control, to a much greater extent, and you can have one uh you know one macro to turn the uh you know turn the T_V_ to the right channel, get the uh re uh rewind the tape in the V_C_R_ and get it to play once it's rewound, for instance.",ES2003a.B.argumentstructs.Erik.1,ES2003a.A.argumentstructs.Erik.2
ES2003a.B.argumentstructs.Erik.2,B,790.07,790.66,Okay.,ES2003a.A.argumentstructs.Erik.2,NONE
ES2003a.A.argumentstructs.Erik.2,A,790.71,811.36,Um b it occurs to me there might be a niche for uh for a remote that aimed towards some of that sort of functionality but using a just conventional push button design. And therefore putting it into a um well much lower price bracket.,ES2003a.A.argumentstructs.Erik.1,"ES2003a.B.argumentstructs.Erik.2, ES2003a.B.argumentstructs.Erik.3, ES2003a.B.argumentstructs.Erik.4"
ES2003a.B.argumentstructs.Erik.3,B,812.69,821.2,"Okay, yeah, tha that's true, with the price range we're looking at, going for a touch screen would probably be possibly out of our  yeah.",ES2003a.A.argumentstructs.Erik.2,ES2003a.A.argumentstructs.Erik.3
ES2003a.A.argumentstructs.Erik.3,A,819.18,821.06,"Absolutely prohibitive, yeah.",ES2003a.B.argumentstructs.Erik.3,NONE
ES2003a.C.argumentstructs.9,C,820.69,820.86,Oh.,NONE,NONE
ES2003a.B.argumentstructs.Erik.4,B,821.2,825.7,But you think uh again something to control multiple units in uh a simple fashion.,ES2003a.A.argumentstructs.Erik.2,ES2003a.A.argumentstructs.Erik.4
ES2003a.A.argumentstructs.Erik.4,A,825.96,844.61,"Yeah, I mean I wouldn't like to say you g  I mean you get ones that you can switch between multiple units, but something that could um operate between multiple units in a more integrated fashion. Some  and ideally something into which it would have some at least limited facility for  um running macros.",ES2003a.B.argumentstructs.Erik.4,"ES2003a.B.argumentstructs.Erik.5, ES2003a.A.argumentstructs.Erik.5"
ES2003a.B.argumentstructs.Erik.5,B,845.65,854.395,"Would the the idea something along the lines of, one on button would turn on say the video recorder, the T_V_, maybe the sound system as well, all in one go, is that kind of",ES2003a.A.argumentstructs.Erik.4,NONE
