ae_id,speaker,start_time,end_time,sentence,source,targets
ES2004b.B.argumentstructs.35,B,1321.3,1342.01,"you were talking about the buttons, um the controls that are coming out now have kind of big, rubber buttons, not tiny little one, big, rubber buttons, but what about, I mean, 'cause we got to make it original, what about um you know with the touch screen computers",NONE,NONE
ES2004b.A.argumentstructs.Erik.4,A,1323.05,1323.26,Yeah.,ES2004b.B.argumentstructs.Erik.7,NONE
ES2004b.C.argumentstructs.Erik.5,C,1335.28,1335.94,'Kay.,ES2004b.B.argumentstructs.Erik.7,NONE
ES2004b.B.argumentstructs.Erik.7,B,1343.34,1353.942,"yeah ? Um so you  it's like a little panel that you touch rather than a button which shouldn't wear out as much either, not sure about the",NONE,"ES2004b.A.argumentstructs.Erik.4, ES2004b.C.argumentstructs.Erik.5, ES2004b.C.argumentstructs.Erik.6, ES2004b.B.argumentstructs.Erik.9, ES2004b.A.argumentstructs.Erik.5"
ES2004b.C.argumentstructs.30,C,1343.97,1344.62,yeah.,NONE,NONE
ES2004b.C.argumentstructs.Erik.6,C,1352.9,1356.256,"No, well no 'cause you wouldn't have to  you don't actually have to press them you just",ES2004b.B.argumentstructs.Erik.7,ES2004b.B.argumentstructs.Erik.8
ES2004b.B.argumentstructs.Erik.8,B,1355.18,1370.75,"You don't have to press it, you just have to put your thumb onto it. Um, think that might appeal  I'm thinking kind of Japan, I'm thinking uh young, um office people, trendy kind of a thing.",ES2004b.C.argumentstructs.Erik.6,"ES2004b.C.argumentstructs.Erik.7, ES2004b.D.argumentstructs.Erik.7"
ES2004b.C.argumentstructs.Erik.7,C,1357.49,1357.84,Yeah.,ES2004b.B.argumentstructs.Erik.8,NONE
ES2004b.D.argumentstructs.20,D,1366.52,1368.18,Mm. Mm-hmm.,NONE,NONE
ES2004b.D.argumentstructs.Erik.7,D,1370.01,1372.51,Yes it will appeal to sections of the market def,ES2004b.B.argumentstructs.Erik.8,NONE
ES2004b.B.argumentstructs.Erik.9,B,1372.06,1385.648,"Um, but quite, um, easily labelled so that anyone can  oh yeah that's obvious what that's for and it's not daunting to maybe the older generations, um",ES2004b.B.argumentstructs.Erik.7,ES2004b.C.argumentstructs.Erik.9
ES2004b.D.argumentstructs.21,D,1380.31,1384.95,"Mm-hmm. Mm-hmm, mm.",NONE,NONE
ES2004b.C.argumentstructs.31,C,1394.52,1405.71,if you've ever seen the X_ Box they had to make two different sized controllers because people in Japan wouldn't buy it because the controller was physically to big because um,NONE,NONE
ES2004b.B.argumentstructs.36,B,1402.84,1411.12,Were too big. Mm.,NONE,NONE
ES2004b.C.argumentstructs.Erik.9,C,1406.93,1423.76,they're c uh just generally Japanese people have smaller hands so they couldn't get round the controller which is uh  so if you  I don't know what  'cause you  obviously you can have bigger buttons for some countries or something and smaller ones for others.,ES2004b.B.argumentstructs.Erik.9,NONE
ES2004b.A.argumentstructs.Erik.5,A,1424.36,1434.27,"Yeah, uh maybe to  as uh  it it was indicated that uh uh risk uh of uh repeated use, the injuries, maybe a touch screen could be a better option for that.",ES2004b.B.argumentstructs.Erik.7,ES2004b.C.argumentstructs.Erik.10
ES2004b.C.argumentstructs.Erik.10,C,1433.94,1435.73,Yeah. Yeah.,ES2004b.A.argumentstructs.Erik.5,NONE
