ae_id,speaker,start_time,end_time,sentence,source,targets
IS1008c.C.argumentstructs.Daan.1,C,1100.37,1119.59,"You know, maybe what you could do is when somebody orders the device id you could send them like um  a uh  uh b some sort of a foam rubber um ball, and then they would squeeze it, and it would take the shape of their hand.",NONE,"IS1008c.B.argumentstructs.Daan.1, IS1008c.C.argumentstructs.Daan.2, IS1008c.D.argumentstructs.Daan.4, IS1008c.B.argumentstructs.Daan.2, IS1008c.D.argumentstructs.Daan.5"
IS1008c.B.argumentstructs.14,B,1115.54,1116.66,Oh yeah.,NONE,NONE
IS1008c.B.argumentstructs.Daan.1,B,1119.48,1123.114,"Yeah, so it's really molded to to your specific",IS1008c.C.argumentstructs.Daan.1,NONE
IS1008c.C.argumentstructs.Daan.2,C,1120.966,1129.12,To t  an and then you would know like  um what the geometry of their hands would be and uh,IS1008c.C.argumentstructs.Daan.1,NONE
IS1008c.D.argumentstructs.9,D,1122.54,1122.74,Mm-hmm.,NONE,NONE
IS1008c.D.argumentstructs.Daan.4,D,1129.34,1136.256,"How hard they squeeze ?  Resistance resistance, right.",IS1008c.C.argumentstructs.Daan.1,IS1008c.C.argumentstructs.Daan.3
IS1008c.C.argumentstructs.Daan.3,C,1130.427,1133.99,Yes  you'd know what kind of wood to get.,IS1008c.D.argumentstructs.Daan.4,NONE
IS1008c.B.argumentstructs.Daan.2,B,1136.53,1143.42,But th for that you'd also have to do sort of an average across families and things like that if  unless everyone has their own personal remote.,IS1008c.C.argumentstructs.Daan.1,"IS1008c.C.argumentstructs.Daan.4, IS1008c.C.argumentstructs.Daan.5"
IS1008c.C.argumentstructs.Daan.4,C,1139.548,1142.67,"That's right, that's right, you wouldn't wanna go too far down that.",IS1008c.B.argumentstructs.Daan.2,NONE
IS1008c.C.argumentstructs.Daan.5,C,1143.75,1149.072,"Oh that  that actually would uh increase the um  the revenues we could expect, yeah.",IS1008c.B.argumentstructs.Daan.2,NONE
IS1008c.A.argumentstructs.8,A,1148.26,1151.04,Yeah. I hope so.,NONE,NONE
IS1008c.D.argumentstructs.Daan.5,D,1151.28,1159.248,"No, but incorporating the three uh obviously it'd be something totally new on the market, totally different and from",IS1008c.C.argumentstructs.Daan.1,IS1008c.B.argumentstructs.Daan.3
IS1008c.B.argumentstructs.15,B,1155.94,1156.25,Yeah.,NONE,NONE
IS1008c.B.argumentstructs.Daan.3,B,1158.72,1164.27,"Well, already the customisability is a really good sort of new gimmick.",IS1008c.D.argumentstructs.Daan.5,NONE
