ae_id,speaker,start_time,end_time,sentence,source,targets
TS3005c.D.argumentstructs.Daan.17,D,2224.79,2229.85,"No, colours are clear, shape is clear, material is clear.",NONE,"TS3005c.A.argumentstructs.Daan.12, TS3005c.C.argumentstructs.Daan.17"
TS3005c.A.argumentstructs.Daan.12,A,2227.68,2232.3,Everybody think they can can work for that ?,TS3005c.D.argumentstructs.Daan.17,NONE
TS3005c.C.argumentstructs.Daan.17,C,2229.83,2230.93,"Okay, what's the standard colour ?",TS3005c.D.argumentstructs.Daan.17,"TS3005c.A.argumentstructs.Daan.13, TS3005c.B.argumentstructs.Daan.13, TS3005c.D.argumentstructs.Daan.20, TS3005c.C.argumentstructs.Daan.20, TS3005c.D.argumentstructs.Daan.22, TS3005c.D.argumentstructs.Daan.24, TS3005c.A.argumentstructs.Daan.15, TS3005c.A.argumentstructs.Daan.17"
TS3005c.D.argumentstructs.Daan.18,D,2231.7,2234.19,"And a standard, yeah we don't  no we have different colour",TS3005c.A.argumentstructs.Daan.13,NONE
TS3005c.A.argumentstructs.Daan.13,A,2232.3,2233.3,Is there a standard colour ?,TS3005c.C.argumentstructs.Daan.17,"TS3005c.D.argumentstructs.Daan.18, TS3005c.C.argumentstructs.Daan.18"
TS3005c.C.argumentstructs.Daan.18,C,2233.38,2237.44,"I I You got you got different colours, but you should have a standard colour.",TS3005c.A.argumentstructs.Daan.13,NONE
TS3005c.D.argumentstructs.33,D,2234.19,2235.39,. How many colours are we going to,NONE,NONE
TS3005c.B.argumentstructs.Daan.13,B,2235.02,2238.71,You should you should have a black one because uh I think black is standard.,TS3005c.C.argumentstructs.Daan.17,"TS3005c.D.argumentstructs.Daan.19, TS3005c.C.argumentstructs.Daan.19"
TS3005c.D.argumentstructs.Daan.19,D,2237.84,2240.09,"Black. Yeah, black I think is is the standard.",TS3005c.B.argumentstructs.Daan.13,NONE
TS3005c.C.argumentstructs.Daan.19,C,2238.79,2241.86,Black ? With the with the yellow uh,TS3005c.B.argumentstructs.Daan.13,NONE
TS3005c.D.argumentstructs.Daan.20,D,2241.25,2243.62,"Dark grey, something like this this colour or something.",TS3005c.C.argumentstructs.Daan.17,NONE
TS3005c.C.argumentstructs.Daan.20,C,2243.91,2249.68,Just a regular uh remote colour. And then have uh different covers uh to use.,TS3005c.C.argumentstructs.Daan.17,NONE
TS3005c.D.argumentstructs.Daan.22,D,2244.92,2250.89,Yeah like like yeah. Or or silver. I think it's better to have silver nowadays.,TS3005c.C.argumentstructs.Daan.17,"TS3005c.D.argumentstructs.Daan.23, TS3005c.A.argumentstructs.Daan.14, TS3005c.C.argumentstructs.Daan.22"
TS3005c.C.argumentstructs.35,C,2251.54,2252.11,"Silver, yeah.",NONE,NONE
TS3005c.D.argumentstructs.Daan.23,D,2252.18,2253.98,I think you see more silver than black.,TS3005c.D.argumentstructs.Daan.22,TS3005c.C.argumentstructs.Daan.21
TS3005c.A.argumentstructs.24,A,2252.44,2252.6,Yeah.,NONE,NONE
TS3005c.C.argumentstructs.Daan.21,C,2253.08,2254.78,You see a lot of t uh silver televisions.,TS3005c.D.argumentstructs.Daan.23,NONE
TS3005c.A.argumentstructs.Daan.14,A,2253.77,2258.544,"But still silver and black are  well silver is new but also traditional, so uh",TS3005c.D.argumentstructs.Daan.22,NONE
TS3005c.D.argumentstructs.Daan.24,D,2255.25,2265.28,"Yeah the the silver black are our main colours. Yeah. I think we have silver, black and between those  is like I dunno s five colours between them or something.",TS3005c.C.argumentstructs.Daan.17,NONE
TS3005c.A.argumentstructs.Daan.15,A,2265.25,2267.14,"Yeah w what about a yellow thing, I mean it",TS3005c.C.argumentstructs.Daan.17,TS3005c.D.argumentstructs.Daan.25
TS3005c.C.argumentstructs.36,C,2267.11,2268.53,Yeah y I think it's better to,NONE,NONE
TS3005c.D.argumentstructs.Daan.25,D,2267.48,2269.5,"Yeah yeah yeah it'll be a banana yellow, we have.",TS3005c.A.argumentstructs.Daan.15,TS3005c.A.argumentstructs.Daan.16
TS3005c.A.argumentstructs.Daan.16,A,2269.01,2270.64,"could be ugly, but it's definitely fancy.",TS3005c.D.argumentstructs.Daan.25,NONE
TS3005c.D.argumentstructs.34,D,2270.5,2297.29,"R red. Green, wood, brown. Yeah. True. Yeah, I understand.",NONE,NONE
TS3005c.C.argumentstructs.Daan.22,C,2271.2,2279.15,"Yeah th yeah. That's right. But if you use uh silver, uh rubber s silver rubber isn't fancy.",TS3005c.D.argumentstructs.Daan.22,TS3005c.C.argumentstructs.Daan.23
TS3005c.B.argumentstructs.22,B,2272.1,2293.83,But yeah. Yeah. Yeah.,NONE,NONE
TS3005c.C.argumentstructs.Daan.23,C,2281.2,2288.46,"When you use titanium, silver is fancy, but when you use silver rubber, it isn't fancy. Silver has to shine, and rubber doesn't shine.",TS3005c.C.argumentstructs.Daan.22,TS3005c.C.argumentstructs.Daan.24
TS3005c.A.argumentstructs.25,A,2288.99,2289.3,Mm-hmm.,NONE,NONE
TS3005c.C.argumentstructs.Daan.24,C,2290.15,2292.11,Especially when it's made of soft rubber like this.,TS3005c.C.argumentstructs.Daan.23,NONE
TS3005c.A.argumentstructs.Daan.17,A,2297.62,2300.752,"Yeah I would think about colours like uh red, yellow, green, blue, just",TS3005c.C.argumentstructs.Daan.17,TS3005c.D.argumentstructs.Daan.26
TS3005c.D.argumentstructs.Daan.26,D,2299.66,2307.07,"Yeah o of course. The fruity colours and the autumn colours, like red and brown,  dark red and brown.",TS3005c.A.argumentstructs.Daan.17,"TS3005c.A.argumentstructs.Daan.18, TS3005c.B.argumentstructs.Daan.14, TS3005c.C.argumentstructs.Daan.25"
TS3005c.C.argumentstructs.37,C,2299.8,2300.15,Yeah.,NONE,NONE
TS3005c.C.argumentstructs.Daan.25,C,2301.88,2303.53,Fruity. Fruity loops.,TS3005c.D.argumentstructs.Daan.26,NONE
TS3005c.A.argumentstructs.26,A,2301.91,2302.06,Yeah.,NONE,NONE
TS3005c.B.argumentstructs.Daan.14,B,2301.92,2303.16,Just all kind of colour.,TS3005c.D.argumentstructs.Daan.26,NONE
TS3005c.A.argumentstructs.Daan.18,A,2306.37,2307.93,Mm-hmm. Maroon. Yeah.,TS3005c.D.argumentstructs.Daan.26,NONE
TS3005c.B.argumentstructs.23,B,2307.54,2313.76,"Yeah. And and do we have to have a normal black one, or uh",NONE,NONE
TS3005c.C.argumentstructs.38,C,2309.59,2309.89,Okay.,NONE,NONE
TS3005c.A.argumentstructs.27,A,2311.0,2311.95,"Okay, so",NONE,NONE
