ae_id,speaker,start_time,end_time,sentence,source,targets
TS3006b.A.argumentstructs.Daan.1,A,1324.96,1331.06,"And for the speech uh recognition part, if we want to incorporate that, we need a microphone.",NONE,"TS3006b.D.argumentstructs.Daan.1, TS3006b.D.argumentstructs.Daan.5, TS3006b.C.argumentstructs.Daan.5"
TS3006b.D.argumentstructs.Daan.1,D,1330.69,1337.79,"Yeah so it should be  I mean if you have it in your hand here, should be on top somewhere, maybe. I mean i",TS3006b.A.argumentstructs.Daan.1,TS3006b.C.argumentstructs.Daan.1
TS3006b.A.argumentstructs.13,A,1335.89,1337.51,Yeah. This would be uh,NONE,NONE
TS3006b.C.argumentstructs.Daan.1,C,1337.22,1339.41,Why did we wanna put the display in the bottom ?,TS3006b.D.argumentstructs.Daan.1,"TS3006b.A.argumentstructs.Daan.2, TS3006b.C.argumentstructs.Daan.2, TS3006b.D.argumentstructs.Daan.3"
TS3006b.A.argumentstructs.Daan.2,A,1339.81,1344.08,No that's not s sure so  uh we need a display.,TS3006b.C.argumentstructs.Daan.1,TS3006b.D.argumentstructs.Daan.2
TS3006b.D.argumentstructs.Daan.2,D,1341.62,1343.18,That's not sure but it's,TS3006b.A.argumentstructs.Daan.2,NONE
TS3006b.C.argumentstructs.8,C,1341.65,1342.44,Okay.,NONE,NONE
TS3006b.B.argumentstructs.4,B,1342.77,1344.68,Yeah may maybe because you're,NONE,NONE
TS3006b.C.argumentstructs.Daan.2,C,1343.78,1347.83,Because yeah if you use the functions your hand will block the display.,TS3006b.C.argumentstructs.Daan.1,TS3006b.B.argumentstructs.Daan.1
TS3006b.B.argumentstructs.Daan.1,B,1348.63,1356.07,"Yeah okay but  only for the basic functi if you're going to use the advanced option, you're going to press the the menu button and then  yeah.",TS3006b.C.argumentstructs.Daan.2,NONE
TS3006b.D.argumentstructs.Daan.3,D,1356.44,1383.27,"Yeah I mean a screen on top looks more lo logical to me. Also because people use m mobile phones and they also have the screen on top. So you you just have to reach a little bit for the power button. I mean if you grab it. But most most of the times if a if if a T_V_'s on standby people just press a channel to put it on. So we put this on top, and then make the corporate logo",TS3006b.C.argumentstructs.Daan.1,"TS3006b.C.argumentstructs.Daan.3, TS3006b.A.argumentstructs.Daan.3, TS3006b.B.argumentstructs.Daan.2, TS3006b.C.argumentstructs.Daan.4, TS3006b.B.argumentstructs.Daan.3"
TS3006b.C.argumentstructs.Daan.3,C,1359.6,1361.18,Normal for logical t,TS3006b.D.argumentstructs.Daan.3,NONE
TS3006b.B.argumentstructs.5,B,1361.07,1361.4,Yeah.,NONE,NONE
TS3006b.A.argumentstructs.14,A,1361.12,1361.36,Yeah.,NONE,NONE
TS3006b.A.argumentstructs.Daan.3,A,1363.38,1364.78,Yeah they're used to it.,TS3006b.D.argumentstructs.Daan.3,NONE
TS3006b.B.argumentstructs.Daan.2,B,1365.0,1367.13,Okay the  yeah. That's possible.,TS3006b.D.argumentstructs.Daan.3,NONE
TS3006b.C.argumentstructs.9,C,1370.71,1371.3,Yeah.,NONE,NONE
TS3006b.C.argumentstructs.Daan.4,C,1372.03,1374.89,On once it's on it's on. You don't need the power button.,TS3006b.D.argumentstructs.Daan.3,NONE
TS3006b.B.argumentstructs.6,B,1374.01,1374.9,"Yeah, okay.",NONE,NONE
TS3006b.B.argumentstructs.Daan.3,B,1377.91,1379.37,Okay we put it on top.,TS3006b.D.argumentstructs.Daan.3,TS3006b.D.argumentstructs.Daan.4
TS3006b.B.argumentstructs.7,B,1381.11,1403.96,Yeah. Yeah.,NONE,NONE
TS3006b.D.argumentstructs.Daan.4,D,1385.03,1387.29,like over here. R_R_.,TS3006b.B.argumentstructs.Daan.3,NONE
TS3006b.D.argumentstructs.Daan.5,D,1387.29,1395.39,"And j and the microphone, I mean it can be very small. If you look at your mobile phones  are some stripes,  little little holes.",TS3006b.A.argumentstructs.Daan.1,NONE
TS3006b.C.argumentstructs.10,C,1392.01,1392.25,Yeah.,NONE,NONE
TS3006b.A.argumentstructs.15,A,1395.47,1395.96,Mm-hmm.,NONE,NONE
TS3006b.C.argumentstructs.Daan.5,C,1395.96,1397.95,Maybe on the top or even on the side.,TS3006b.A.argumentstructs.Daan.1,"TS3006b.D.argumentstructs.Daan.6, TS3006b.D.argumentstructs.Daan.7, TS3006b.A.argumentstructs.Daan.5"
TS3006b.D.argumentstructs.Daan.6,D,1397.9,1401.78,Yeah maybe on the side. I mean if the if the microphone is good.,TS3006b.C.argumentstructs.Daan.5,TS3006b.A.argumentstructs.Daan.4
TS3006b.A.argumentstructs.Daan.4,A,1400.04,1403.064,Yeah but then it's possible that you cover it with your hand so,TS3006b.D.argumentstructs.Daan.6,TS3006b.C.argumentstructs.Daan.6
TS3006b.C.argumentstructs.Daan.6,C,1402.96,1403.47,True.,TS3006b.A.argumentstructs.Daan.4,NONE
TS3006b.D.argumentstructs.Daan.7,D,1403.42,1406.17,Yeah okay. So on the on the top is better.,TS3006b.C.argumentstructs.Daan.5,NONE
TS3006b.A.argumentstructs.Daan.5,A,1404.18,1405.78,I think that top is the best option.,TS3006b.C.argumentstructs.Daan.5,"TS3006b.C.argumentstructs.Daan.7, TS3006b.A.argumentstructs.Daan.7"
TS3006b.C.argumentstructs.Daan.7,C,1405.142,1414.68,"But if you uh if you hold the ma the remote like this, if you put it on the top on the side  I dunno. Should be able to work. Never mind.",TS3006b.A.argumentstructs.Daan.5,TS3006b.A.argumentstructs.Daan.6
TS3006b.A.argumentstructs.Daan.6,A,1412.25,1412.86,Yeah okay.,TS3006b.C.argumentstructs.Daan.7,NONE
TS3006b.A.argumentstructs.Daan.7,A,1414.23,1417.52,"Depends on the sensitivity of the microphone, but I think that's okay.",TS3006b.A.argumentstructs.Daan.5,NONE
TS3006b.D.argumentstructs.16,D,1414.89,1414.89,.,NONE,NONE
TS3006b.C.argumentstructs.11,C,1416.08,1418.85,Can we leave this up to you ?,NONE,NONE
