ae_id,speaker,start_time,end_time,sentence,source,targets
IS1001b.C.argumentstructs.Rutger.1,C,1308.6,1316.96,of the tested people say that's it's quite difficult to to to use the remote control.,NONE,"IS1001b.D.argumentstructs.Rutger.1, IS1001b.C.argumentstructs.Rutger.2, IS1001b.C.argumentstructs.Rutger.4, IS1001b.A.argumentstructs.Rutger.6"
IS1001b.D.argumentstructs.Rutger.1,D,1317.34,1317.68,Yeah.,IS1001b.C.argumentstructs.Rutger.1,NONE
IS1001b.C.argumentstructs.Rutger.2,C,1318.37,1324.99,Do they say that this is difficult but for the same reason or do they have other reason ?,IS1001b.C.argumentstructs.Rutger.1,"IS1001b.C.argumentstructs.Rutger.3, IS1001b.D.argumentstructs.Rutger.2"
IS1001b.D.argumentstructs.4,D,1326.63,1328.01,Oh. Would j,NONE,NONE
IS1001b.C.argumentstructs.Rutger.3,C,1326.81,1332.5,To to  maybe to keep in mind maybe to access to that menu you should do something like that.,IS1001b.C.argumentstructs.Rutger.2,NONE
IS1001b.D.argumentstructs.Rutger.2,D,1331.96,1342.288,"Uh  yeah w I I think they they say that it's uh difficult to learn how to use it but i when you know how to use it, it's it's okay. But",IS1001b.C.argumentstructs.Rutger.2,IS1001b.A.argumentstructs.Rutger.1
IS1001b.C.argumentstructs.21,C,1338.5,1342.09,Mm-hmm. Mm-hmm. And,NONE,NONE
IS1001b.A.argumentstructs.Rutger.1,A,1340.98,1343.86,Okay. It's not intuitive first.,IS1001b.D.argumentstructs.Rutger.2,IS1001b.D.argumentstructs.Rutger.3
IS1001b.D.argumentstructs.Rutger.3,D,1343.53,1343.89,Yeah.,IS1001b.A.argumentstructs.Rutger.1,NONE
IS1001b.C.argumentstructs.Rutger.4,C,1344.11,1351.02,But yeah maybe and what about if we design a remote control which can be configure as you want ?,IS1001b.C.argumentstructs.Rutger.1,"IS1001b.C.argumentstructs.Rutger.5, IS1001b.B.argumentstructs.Rutger.1, IS1001b.B.argumentstructs.Rutger.2, IS1001b.B.argumentstructs.Rutger.4"
IS1001b.C.argumentstructs.Rutger.5,C,1351.02,1354.218,"You say that I want, I have six button",IS1001b.C.argumentstructs.Rutger.4,NONE
IS1001b.B.argumentstructs.Rutger.1,B,1353.49,1362.61,Mh-hmm. A a lot of people are uh  if you have the L_C_D_ screen if you can do it completely the way you want because the buttons also look the way you want them,IS1001b.C.argumentstructs.Rutger.4,NONE
IS1001b.C.argumentstructs.22,C,1356.62,1356.94,Yeah.,NONE,NONE
IS1001b.A.argumentstructs.Rutger.2,A,1357.67,1357.94,Yeah.,IS1001b.B.argumentstructs.Rutger.2,NONE
IS1001b.C.argumentstructs.Rutger.6,C,1360.87,1361.12,Yeah.,IS1001b.B.argumentstructs.Rutger.2,NONE
IS1001b.B.argumentstructs.Rutger.2,B,1362.61,1370.064,but it will be hard to configure I mean imagine i uh  so it's really something for the expert user. So,IS1001b.C.argumentstructs.Rutger.4,"IS1001b.C.argumentstructs.Rutger.6, IS1001b.A.argumentstructs.Rutger.2, IS1001b.B.argumentstructs.Rutger.3"
IS1001b.C.argumentstructs.23,C,1365.1,1369.86,Yeah. Okay.,NONE,NONE
IS1001b.A.argumentstructs.37,A,1365.17,1380.14,Yeah. Yeah.,NONE,NONE
IS1001b.B.argumentstructs.Rutger.3,B,1371.08,1390.68,"I mean there are markets and markets. I think the young people are th uh are uh  Christine here said uh you have a   uh it is yeah.  So for our young people uh it will be cool, they can be able to use it. Th maybe their parents will not but they will configure it. I guess. I don't know if there is study about that.",IS1001b.B.argumentstructs.Rutger.2,"IS1001b.C.argumentstructs.Rutger.7, IS1001b.A.argumentstructs.Rutger.3"
IS1001b.C.argumentstructs.Rutger.7,C,1378.02,1378.28,Yeah.,IS1001b.B.argumentstructs.Rutger.3,NONE
IS1001b.A.argumentstructs.Rutger.3,A,1389.4,1396.8,Yeah. Maybe it would be more complex to configure it to be simple  than creating a simple product.,IS1001b.B.argumentstructs.Rutger.3,IS1001b.C.argumentstructs.Rutger.8
IS1001b.C.argumentstructs.24,C,1390.16,1393.17,Mm-hmm. Yeah. Yeah.,NONE,NONE
IS1001b.D.argumentstructs.5,D,1391.91,1467.87,Mm. Mm. Mm. Mm.,NONE,NONE
IS1001b.C.argumentstructs.Rutger.8,C,1394.45,1394.64,Yeah,IS1001b.A.argumentstructs.Rutger.3,NONE
IS1001b.C.argumentstructs.25,C,1394.64,1397.03,. Yeah.,NONE,NONE
IS1001b.B.argumentstructs.31,B,1394.8,1394.93,Mm.,NONE,NONE
IS1001b.B.argumentstructs.Rutger.4,B,1396.61,1405.21,And there are  another thing is that if we make something that's simple and easy to use that's bas to use immediately that means that it will be exactly the same as everything else. All right ?,IS1001b.C.argumentstructs.Rutger.4,"IS1001b.C.argumentstructs.Rutger.9, IS1001b.B.argumentstructs.Rutger.5"
IS1001b.C.argumentstructs.Rutger.9,C,1404.68,1405.82,Yeah. Yeah.,IS1001b.B.argumentstructs.Rutger.4,NONE
IS1001b.B.argumentstructs.Rutger.5,B,1406.77,1411.45,"Otherwise, if it's different then of course everybody has  somebody has to learn to use it first.",IS1001b.B.argumentstructs.Rutger.4,IS1001b.C.argumentstructs.Rutger.10
IS1001b.C.argumentstructs.Rutger.10,C,1411.64,1411.77,Yeah.,IS1001b.B.argumentstructs.Rutger.5,NONE
