ae_id,speaker,start_time,end_time,sentence,source,targets
ES2007c.B.argumentstructs.21,B,398.84,408.34,"Um then the case material itself, so it can be uh uh either plastic or latex,",NONE,NONE
ES2007c.B.argumentstructs.Erik.1,B,409.52,443.552,"uh rubber, wood, or titanium. And th for each of them you have uh cases where  for example titanium, you can't use it for  if you if we're choosing a double curved case, we can't choose titanium. And if we are choosing um solar cells then we can't choose latex for the case material, so we just have to take that into account. But if we're choosing just the flat case then we can go for anything. And I think we discussed earlier on the R_ S_ I_ problem thing, so we could uh",NONE,"ES2007c.A.argumentstructs.Erik.1, ES2007c.B.argumentstructs.Erik.6"
ES2007c.A.argumentstructs.Erik.1,A,443.46,450.46,"So that might be an idea of using the rubber, but then it should, you know  yeah.",ES2007c.B.argumentstructs.Erik.1,"ES2007c.B.argumentstructs.Erik.2, ES2007c.C.argumentstructs.Erik.1, ES2007c.B.argumentstructs.Erik.3, ES2007c.B.argumentstructs.Erik.4, ES2007c.D.argumentstructs.Erik.1, ES2007c.A.argumentstructs.Erik.3"
ES2007c.B.argumentstructs.Erik.2,B,445.35,445.64,Yeah.,ES2007c.A.argumentstructs.Erik.1,NONE
ES2007c.C.argumentstructs.Erik.1,C,448.32,450.59,Let's have a squeezable remote.,ES2007c.A.argumentstructs.Erik.1,NONE
ES2007c.B.argumentstructs.Erik.3,B,450.02,453.924,"Yeah. And also it doesn't break as easily maybe, I dunno",ES2007c.A.argumentstructs.Erik.1,ES2007c.A.argumentstructs.Erik.2
ES2007c.A.argumentstructs.Erik.2,A,453.98,464.0,"when a T_V_ programme's got one  watching the match and  your team's just lost, you can fuzz it across the room and it'll bounce off the wall back at you. Yeah, I like that idea.",ES2007c.B.argumentstructs.Erik.3,NONE
ES2007c.D.argumentstructs.28,D,461.32,466.06,Yeah. Mm.,NONE,NONE
ES2007c.B.argumentstructs.22,B,467.57,468.73,So rubber would be,NONE,NONE
ES2007c.B.argumentstructs.Erik.4,B,469.99,470.54,Okay.,ES2007c.A.argumentstructs.Erik.1,NONE
ES2007c.D.argumentstructs.Erik.1,D,470.12,471.116,I think rubber's,ES2007c.A.argumentstructs.Erik.1,NONE
ES2007c.A.argumentstructs.Erik.3,A,472.31,476.49,"Rubber, we're all we're all going  we're all liking that idea ? You think you can market that ?",ES2007c.A.argumentstructs.Erik.1,"ES2007c.D.argumentstructs.Erik.2, ES2007c.B.argumentstructs.Erik.5, ES2007c.A.argumentstructs.Erik.4"
ES2007c.D.argumentstructs.Erik.2,D,476.13,481.864,"But after my after my fashion thing, I think you'll realise that rubber is more",ES2007c.A.argumentstructs.Erik.3,NONE
ES2007c.B.argumentstructs.Erik.5,B,482.14,485.58,Uh s so if d okay.,ES2007c.A.argumentstructs.Erik.3,NONE
ES2007c.A.argumentstructs.Erik.4,A,482.15,485.09,"Ooh, we like rubber, ooh.",ES2007c.A.argumentstructs.Erik.3,NONE
ES2007c.D.argumentstructs.29,D,484.05,486.53,People.,NONE,NONE
ES2007c.B.argumentstructs.23,B,487.03,500.25,"And then there are the push-buttons, so you can have basic push-buttons or a scroll-wheels, like you have on a mouse, um or you could have um L_C_D_, which gives you a display.",NONE,NONE
ES2007c.B.argumentstructs.Erik.6,B,501.72,504.5,"Um scroll buttons, as well.",ES2007c.B.argumentstructs.Erik.1,ES2007c.B.argumentstructs.Erik.7
ES2007c.A.argumentstructs.31,A,506.52,506.88,Uh-huh.,NONE,NONE
ES2007c.B.argumentstructs.Erik.7,B,507.0,523.6,"So if you use a rubber double curved case, you must use rubber push-buttons. So if we're going for rubber then we have to decide for the case. Um and if we choose double curved then we have to go for rubber push-buttons. So it's a constraint.",ES2007c.B.argumentstructs.Erik.6,ES2007c.A.argumentstructs.Erik.5
ES2007c.A.argumentstructs.Erik.5,A,522.92,526.656,"Well, we're gonna go with  I think we've decided that it's gonna be a rubber case so",ES2007c.B.argumentstructs.Erik.7,ES2007c.B.argumentstructs.Erik.8
ES2007c.B.argumentstructs.Erik.8,B,526.08,534.3,"Yeah, but is it a double curved one or not ?  If it's not a double curved, then we've got the choice for the push-buttons, if it's a double curve, we've gotta go for rubber push-buttons.",ES2007c.A.argumentstructs.Erik.5,"ES2007c.A.argumentstructs.Erik.6, ES2007c.C.argumentstructs.Erik.2, ES2007c.A.argumentstructs.Erik.7"
ES2007c.B.argumentstructs.24,B,535.7,536.52,If that makes sense.,NONE,NONE
ES2007c.A.argumentstructs.Erik.6,A,538.12,540.54,push buttons instead of the wheel ?,ES2007c.B.argumentstructs.Erik.8,ES2007c.B.argumentstructs.Erik.9
ES2007c.B.argumentstructs.Erik.9,B,541.04,542.4,Yeah.,ES2007c.A.argumentstructs.Erik.6,NONE
ES2007c.C.argumentstructs.Erik.2,C,541.6,561.619,"If it's rubber, isn't it malleable anyway,  it doesn't matter if it's double  I mean isn't a rubber case, mean it's completely flexed, I mean, it it flexes to whatever they want it to ? Mean so what's the difference between a normal rubber case and a rubble doub double  rubber double curved case ?",ES2007c.B.argumentstructs.Erik.8,ES2007c.B.argumentstructs.Erik.10
ES2007c.B.argumentstructs.25,B,542.4,560.18,". No, but na le you see, you've got, okay, the energy that's one thing,",NONE,NONE
ES2007c.A.argumentstructs.32,A,559.42,561.65,"I'll have a Big Mac, please.",NONE,NONE
ES2007c.B.argumentstructs.Erik.10,B,561.64,592.2,"then you have the case is uh, whether it's flat or curved. And that's   we don't care if it's rub rubber or not, but then we've decided that we going for rubber for the case material. So if we've chosen rub rubber and if now we have the choice for the case whether it's flat, single curved or double curved. And I'm just saying if it  if we choose it to be double curved then we need to go  I dunno why, but we need to go for uh rubber push-buttons.",ES2007c.C.argumentstructs.Erik.2,"ES2007c.C.argumentstructs.Erik.3, ES2007c.B.argumentstructs.Erik.11"
ES2007c.C.argumentstructs.Erik.3,C,593.37,593.65,Okay.,ES2007c.B.argumentstructs.Erik.10,NONE
ES2007c.B.argumentstructs.26,B,593.76,595.91,"So, either",NONE,NONE
ES2007c.B.argumentstructs.Erik.11,B,597.36,600.79,I dunno we just need to decide on the on the case.,ES2007c.B.argumentstructs.Erik.10,NONE
ES2007c.A.argumentstructs.Erik.7,A,599.81,601.32,"Let's have rubber push buttons, hey.",ES2007c.B.argumentstructs.Erik.8,ES2007c.C.argumentstructs.Erik.4
ES2007c.C.argumentstructs.Erik.4,C,601.7,604.61,Okay. Go rubber. Go rubber the whole way.,ES2007c.A.argumentstructs.Erik.7,NONE
