ae_id,speaker,start_time,end_time,sentence,source,targets
ES2008c.B.argumentstructs.Erik.1,B,856.79,858.78,So you'd be advocating an L_C_D_ then ?,NONE,"ES2008c.C.argumentstructs.Erik.1, ES2008c.C.argumentstructs.Erik.4"
ES2008c.C.argumentstructs.Erik.1,C,860.38,863.67,"I think that's  that's one way to go, yes.",ES2008c.B.argumentstructs.Erik.1,"ES2008c.C.argumentstructs.Erik.2, ES2008c.C.argumentstructs.Erik.3"
ES2008c.B.argumentstructs.Erik.2,B,863.64,864.02,Okay.,ES2008c.C.argumentstructs.Erik.2,NONE
ES2008c.C.argumentstructs.Erik.2,C,863.67,876.17,"Um I mean there are there are advantages and disadvantages if you if you have an L_C_D_ display, it's it's nice, because it's  it it lets you just sort of sit there and st and control your television from your armchair.",ES2008c.C.argumentstructs.Erik.1,ES2008c.B.argumentstructs.Erik.2
ES2008c.B.argumentstructs.48,B,876.29,876.89,Mm-hmm.,NONE,NONE
ES2008c.C.argumentstructs.Erik.3,C,877.28,896.78,"There are disadvantages, an an L_C_D_ display would have to be quite small, 'cause we're we're  I  well we're  I assume we're gonna be making quite a small device. Um it would also have to have uh a kind of backlighting in it, 'cause you ten you tend to watch T_V_ in the dark, but you need to be able to see your L_D_D_ L_C_D_ display.",ES2008c.C.argumentstructs.Erik.1,ES2008c.B.argumentstructs.Erik.3
ES2008c.B.argumentstructs.Erik.3,B,881.92,882.28,Right.,ES2008c.C.argumentstructs.Erik.3,NONE
ES2008c.A.argumentstructs.30,A,892.6,921.57,Mm-hmm. Mm-hmm. Mm.,NONE,NONE
ES2008c.B.argumentstructs.49,B,893.8,894.13,Right.,NONE,NONE
ES2008c.C.argumentstructs.36,C,899.92,904.77,an on-screen display on your television that you control through your remote control. Uh,NONE,NONE
ES2008c.C.argumentstructs.Erik.4,C,905.99,924.01,"a bit like a bit like how they have these um digital boxes where you you press the buttons and it comes up with your  this thing of watch lo what's on each channel. I mean that that's also a good idea. It's it can it does have it's problems as well, if you've got a small T_V_ and you're sitting on the other side of a room, it's hard to read the little text that comes up.",ES2008c.B.argumentstructs.Erik.1,"ES2008c.B.argumentstructs.Erik.4, ES2008c.C.argumentstructs.Erik.5"
ES2008c.B.argumentstructs.Erik.4,B,914.83,915.31,Okay.,ES2008c.C.argumentstructs.Erik.4,NONE
ES2008c.B.argumentstructs.50,B,924.37,924.78,Mm-hmm.,NONE,NONE
ES2008c.C.argumentstructs.Erik.5,C,925.2,928.12,Uh but that's a that's a design decision that we can make.,ES2008c.C.argumentstructs.Erik.4,ES2008c.B.argumentstructs.Erik.5
ES2008c.B.argumentstructs.Erik.5,B,928.65,928.98,'Kay.,ES2008c.C.argumentstructs.Erik.5,NONE
