ae_id,speaker,start_time,end_time,sentence,source,targets
ES2013b.C.argumentstructs.Rutger.1,C,1472.08,1494.327,"Could it be possible to have uh, you know, like a rechargeable internal battery, like, well, like an M_P_ three player does ? With that you could jus or a mobile phone or whatever. You could  you know, you just plug into a power source for a couple of hours, and then it's recharged for ages and ages and ages, and you don't have to worry with replacing A_A_ batteries, which are",NONE,"ES2013b.D.argumentstructs.Rutger.1, ES2013b.D.argumentstructs.Rutger.2, ES2013b.C.argumentstructs.Rutger.4, ES2013b.D.argumentstructs.Rutger.4, ES2013b.C.argumentstructs.Rutger.6, ES2013b.B.argumentstructs.Rutger.6"
ES2013b.D.argumentstructs.12,D,1477.61,1477.89,Mm-hmm.,NONE,NONE
ES2013b.D.argumentstructs.Rutger.1,D,1482.99,1483.28,Mm-hmm.,ES2013b.C.argumentstructs.Rutger.1,NONE
ES2013b.D.argumentstructs.Rutger.2,D,1493.27,1502.21,"Well that has another element, which is if every time you're done using the remote you put it on a charger, then you  then it has a place.",ES2013b.C.argumentstructs.Rutger.1,"ES2013b.C.argumentstructs.Rutger.2, ES2013b.C.argumentstructs.Rutger.3"
ES2013b.A.argumentstructs.9,A,1500.19,1500.38,Mm.,NONE,NONE
ES2013b.C.argumentstructs.Rutger.2,C,1501.35,1503.07,You'd never need uh batteries would y uh yeah.,ES2013b.D.argumentstructs.Rutger.2,ES2013b.D.argumentstructs.Rutger.3
ES2013b.D.argumentstructs.Rutger.3,D,1503.17,1506.46,"Yeah, but it also has a place, so  exactly.",ES2013b.C.argumentstructs.Rutger.2,NONE
ES2013b.C.argumentstructs.Rutger.3,C,1504.58,1507.83,And it's not stuck down the back of the sofa.,ES2013b.D.argumentstructs.Rutger.2,NONE
ES2013b.A.argumentstructs.Rutger.1,A,1507.21,1507.6,Mm.,ES2013b.C.argumentstructs.Rutger.4,NONE
ES2013b.C.argumentstructs.Rutger.4,C,1507.83,1511.43,But then again I d I don't know if this is within our price range or not.,ES2013b.C.argumentstructs.Rutger.1,ES2013b.A.argumentstructs.Rutger.1
ES2013b.D.argumentstructs.Rutger.4,D,1511.75,1512.99,That's a really good idea.,ES2013b.C.argumentstructs.Rutger.1,ES2013b.B.argumentstructs.Rutger.1
ES2013b.B.argumentstructs.Rutger.1,B,1512.49,1514.63,Well I uh think that's a very interesting idea,ES2013b.D.argumentstructs.Rutger.4,"ES2013b.B.argumentstructs.Rutger.2, ES2013b.D.argumentstructs.Rutger.5"
ES2013b.B.argumentstructs.Rutger.2,B,1514.63,1521.55,but um I'm not a very good industrial designer and I don't know much about what these things cost.  I'll do some research for the next meeting,ES2013b.B.argumentstructs.Rutger.1,NONE
ES2013b.B.argumentstructs.7,B,1514.63,1514.63,",",NONE,NONE
ES2013b.D.argumentstructs.Rutger.5,D,1521.52,1531.43,"Well it's better than my idea about solar, probably.   Yeah, yeah. Depen",ES2013b.B.argumentstructs.Rutger.1,"ES2013b.A.argumentstructs.Rutger.2, ES2013b.B.argumentstructs.Rutger.3"
ES2013b.B.argumentstructs.8,B,1521.55,1521.55,.,NONE,NONE
ES2013b.A.argumentstructs.Rutger.2,A,1521.56,1525.97,Okay. Uh yeah,ES2013b.D.argumentstructs.Rutger.5,NONE
ES2013b.A.argumentstructs.10,A,1525.97,1525.97,.,NONE,NONE
ES2013b.B.argumentstructs.Rutger.3,B,1526.38,1529.84,"Well solar may not be so good when you're watching T_V_ in the night, but",ES2013b.D.argumentstructs.Rutger.5,"ES2013b.A.argumentstructs.Rutger.3, ES2013b.C.argumentstructs.Rutger.5, ES2013b.A.argumentstructs.Rutger.4"
ES2013b.A.argumentstructs.Rutger.3,A,1529.78,1530.28,Mm.,ES2013b.B.argumentstructs.Rutger.3,NONE
ES2013b.C.argumentstructs.Rutger.5,C,1530.83,1532.713,Well it is just so annoying how,ES2013b.B.argumentstructs.Rutger.3,NONE
ES2013b.A.argumentstructs.Rutger.4,A,1531.7,1537.43,It would have to sor store up the energy and then use it. Solar can do that.,ES2013b.B.argumentstructs.Rutger.3,"ES2013b.D.argumentstructs.Rutger.6, ES2013b.B.argumentstructs.Rutger.4"
ES2013b.D.argumentstructs.Rutger.6,D,1533.59,1534.63,Mm. Yeah.,ES2013b.A.argumentstructs.Rutger.4,NONE
ES2013b.B.argumentstructs.9,B,1534.37,1535.34,"Yeah, I guess.",NONE,NONE
ES2013b.B.argumentstructs.Rutger.4,B,1536.93,1538.44,We may be talking quite heavy then.,ES2013b.A.argumentstructs.Rutger.4,"ES2013b.D.argumentstructs.Rutger.7, ES2013b.A.argumentstructs.Rutger.5"
ES2013b.D.argumentstructs.Rutger.7,D,1538.8,1539.29,Yeah.,ES2013b.B.argumentstructs.Rutger.4,NONE
ES2013b.A.argumentstructs.Rutger.5,A,1539.06,1541.53,"M yeah, that would be too heavy and it'd cost too much.",ES2013b.B.argumentstructs.Rutger.4,ES2013b.B.argumentstructs.Rutger.5
ES2013b.B.argumentstructs.Rutger.5,B,1541.67,1541.93,Mm-hmm.,ES2013b.A.argumentstructs.Rutger.5,NONE
ES2013b.C.argumentstructs.Rutger.6,C,1542.41,1564.48,"No, but just a rechargeable internal battery would probably  I mean it might cost more to  at first to develop and to install, but for long-term use it'll be so much more convenient and economic than fiddling around trying to replace chunky A_A_ batteries and not having any in your kitchen drawer and",ES2013b.C.argumentstructs.Rutger.1,ES2013b.D.argumentstructs.Rutger.8
ES2013b.D.argumentstructs.Rutger.8,D,1550.06,1550.38,Mm-hmm,ES2013b.C.argumentstructs.Rutger.6,NONE
ES2013b.D.argumentstructs.13,D,1562.13,1562.42,Mm-hmm.,NONE,NONE
ES2013b.B.argumentstructs.Rutger.6,B,1565.63,1570.16,So do you think we might make that a selling point if it was something that we found we could afford to develop ?,ES2013b.C.argumentstructs.Rutger.1,"ES2013b.D.argumentstructs.Rutger.9, ES2013b.A.argumentstructs.Rutger.7, ES2013b.C.argumentstructs.Rutger.8"
ES2013b.C.argumentstructs.10,C,1565.74,1566.15,you know f,NONE,NONE
ES2013b.D.argumentstructs.Rutger.9,D,1570.44,1595.119,"Definitely, 'cause I'm thinking in terms of um uh  the  loss and breakage of um remotes, how much of that is is to do with it not really having a uh a home, a um a nest, a place to live, exactly. So if you can dock it, um you know, you could s argue that this is",ES2013b.B.argumentstructs.Rutger.6,ES2013b.C.argumentstructs.Rutger.7
ES2013b.A.argumentstructs.11,A,1571.4,1587.85,Mm. Mm.,NONE,NONE
ES2013b.C.argumentstructs.Rutger.7,C,1586.58,1590.61,Mm. Sort of have its little dock that you could put it in.,ES2013b.D.argumentstructs.Rutger.9,ES2013b.A.argumentstructs.Rutger.6
ES2013b.A.argumentstructs.Rutger.6,A,1590.42,1590.71,Yeah.,ES2013b.C.argumentstructs.Rutger.7,NONE
ES2013b.A.argumentstructs.Rutger.7,A,1594.2,1599.95,And the dock could look very fancy and that could be your inspiration of having it looking decent.,ES2013b.B.argumentstructs.Rutger.6,ES2013b.D.argumentstructs.Rutger.10
ES2013b.D.argumentstructs.Rutger.10,D,1596.16,1596.98,Exactly.,ES2013b.A.argumentstructs.Rutger.7,NONE
ES2013b.C.argumentstructs.Rutger.8,C,1598.45,1602.24,Still I don't know if it's quite within our price range.,ES2013b.B.argumentstructs.Rutger.6,ES2013b.D.argumentstructs.Rutger.11
