ae_id,speaker,start_time,end_time,sentence,source,targets
IS1003d.C.argumentstructs.Rutger.1,C,1909.62,1912.19,So we have give him  give it a cute name,NONE,"IS1003d.D.argumentstructs.Rutger.1, IS1003d.A.argumentstructs.Rutger.1, IS1003d.C.argumentstructs.Rutger.2, IS1003d.B.argumentstructs.Rutger.2, IS1003d.D.argumentstructs.Rutger.3, IS1003d.B.argumentstructs.Rutger.5"
IS1003d.C.argumentstructs.8,C,1912.19,1912.19,.,NONE,NONE
IS1003d.D.argumentstructs.Rutger.1,D,1913.21,1914.54,Cute na,IS1003d.C.argumentstructs.Rutger.1,NONE
IS1003d.A.argumentstructs.Rutger.1,A,1913.29,1922.75,"Yeah th no, it's the it's the pineapple control  remote control. It's a pineapple now, it has changed. It's a pineapple. Pineapple.",IS1003d.C.argumentstructs.Rutger.1,NONE
IS1003d.C.argumentstructs.Rutger.2,C,1913.38,1915.32,Mush mushroom controller.,IS1003d.C.argumentstructs.Rutger.1,"IS1003d.D.argumentstructs.Rutger.2, IS1003d.B.argumentstructs.Rutger.1"
IS1003d.D.argumentstructs.Rutger.2,D,1916.68,1920.26,You cannot say mushroom because it's not the trend. It's not the trend.,IS1003d.C.argumentstructs.Rutger.2,NONE
IS1003d.B.argumentstructs.Rutger.1,B,1918.02,1919.49,It's not a mushroom.,IS1003d.C.argumentstructs.Rutger.2,NONE
IS1003d.B.argumentstructs.Rutger.2,B,1919.49,1921.23,It's a pineapple remote controls.,IS1003d.C.argumentstructs.Rutger.1,"IS1003d.C.argumentstructs.Rutger.3, IS1003d.B.argumentstructs.Rutger.3"
IS1003d.C.argumentstructs.Rutger.3,C,1921.64,1923.95,Pa Pine apple.,IS1003d.B.argumentstructs.Rutger.2,NONE
IS1003d.B.argumentstructs.Rutger.3,B,1924.34,1925.97,"Yeah, pineapple remote remote control.",IS1003d.B.argumentstructs.Rutger.2,NONE
IS1003d.D.argumentstructs.Rutger.3,D,1925.48,1927.408,"Yeah, but just flying saucer, or",IS1003d.C.argumentstructs.Rutger.1,"IS1003d.A.argumentstructs.Rutger.2, IS1003d.D.argumentstructs.Rutger.4"
IS1003d.A.argumentstructs.Rutger.2,A,1926.45,1927.55,With cherry on top.,IS1003d.D.argumentstructs.Rutger.3,IS1003d.C.argumentstructs.Rutger.4
IS1003d.C.argumentstructs.Rutger.4,C,1927.84,1929.14,Okay.,IS1003d.A.argumentstructs.Rutger.2,NONE
IS1003d.B.argumentstructs.7,B,1929.39,1930.5,"Oh, that",NONE,NONE
IS1003d.D.argumentstructs.Rutger.4,D,1929.87,1930.73,I would say flying saucer.,IS1003d.D.argumentstructs.Rutger.3,"IS1003d.B.argumentstructs.Rutger.4, IS1003d.D.argumentstructs.Rutger.5"
IS1003d.B.argumentstructs.Rutger.4,B,1931.06,1935.184,"Oh unid uh unidentified remote control, so",IS1003d.D.argumentstructs.Rutger.4,NONE
IS1003d.D.argumentstructs.Rutger.5,D,1931.65,1933.64,"It's more appropriate, somehow.",IS1003d.D.argumentstructs.Rutger.4,IS1003d.C.argumentstructs.Rutger.5
IS1003d.C.argumentstructs.Rutger.5,C,1933.163,1936.71,Okay. Okay.,IS1003d.D.argumentstructs.Rutger.5,NONE
IS1003d.B.argumentstructs.Rutger.5,B,1936.52,1939.934,That's that's pineapple remote control. I think it's fine.,IS1003d.C.argumentstructs.Rutger.1,IS1003d.C.argumentstructs.Rutger.6
IS1003d.D.argumentstructs.7,D,1939.6,1939.84,Mm.,NONE,NONE
IS1003d.C.argumentstructs.Rutger.6,C,1939.72,1940.34,Okay.,IS1003d.B.argumentstructs.Rutger.5,NONE
