ae_id,speaker,start_time,end_time,sentence,source,targets
ES2002d.B.argumentstructs.48,B,1654.52,1655.52,Very good.,NONE,NONE
ES2002d.B.argumentstructs.Erik.21,B,1655.52,1657.55,Um what about leadership ?,NONE,"ES2002d.B.argumentstructs.Erik.22, ES2002d.C.argumentstructs.Erik.15, ES2002d.C.argumentstructs.Erik.17"
ES2002d.B.argumentstructs.Erik.22,B,1659.14,1663.32,"I don't know if that means like, if I did a good job or something. I don't really know.",ES2002d.B.argumentstructs.Erik.21,NONE
ES2002d.C.argumentstructs.Erik.15,C,1663.03,1670.254,"Yeah, well well I mean my sense on that is sort of what kind of guidance and direction, encouragement",ES2002d.B.argumentstructs.Erik.21,ES2002d.B.argumentstructs.Erik.23
ES2002d.B.argumentstructs.Erik.23,B,1669.6,1673.33,"From like your personal coach person and stuff like that, do you think maybe ?",ES2002d.C.argumentstructs.Erik.15,ES2002d.C.argumentstructs.Erik.16
ES2002d.C.argumentstructs.Erik.16,C,1673.08,1676.67,"Yeah from  and you as well I think, just sort of acting as team leader.",ES2002d.B.argumentstructs.Erik.23,ES2002d.B.argumentstructs.Erik.24
ES2002d.B.argumentstructs.Erik.24,B,1677.16,1677.69,Okay.,ES2002d.C.argumentstructs.Erik.16,NONE
ES2002d.C.argumentstructs.40,C,1677.84,1691.92,"Um yeah I think I think it's I think it's good. I mean my personal views on on leadership is that effective effective leadership sort of um gives people a certain room for freedom and delegation, but then to come back with something that they take great ownership and",NONE,NONE
ES2002d.A.argumentstructs.37,A,1680.15,1680.52,Excuse me.,NONE,NONE
ES2002d.B.argumentstructs.49,B,1692.12,1692.62,Mm-hmm.,NONE,NONE
ES2002d.C.argumentstructs.Erik.17,C,1692.57,1718.259,"you know, innovative thought with. In in reality I think here the the different elements of leadership such as the the original b briefing and then the personal coach and the and then you know having having you with your  the meeting agenda is actually quite a quite a  quite a con confining framework to work within. And so it is leadership almost to the point of sort of disempowering the the the team member, so",ES2002d.B.argumentstructs.Erik.21,"ES2002d.B.argumentstructs.Erik.25, ES2002d.C.argumentstructs.Erik.18"
ES2002d.B.argumentstructs.Erik.25,B,1717.76,1719.64,"Uh-huh, okay.",ES2002d.C.argumentstructs.Erik.17,NONE
ES2002d.C.argumentstructs.Erik.18,C,1719.44,1731.56,"But it's not bad leadership, it's just sort of s fairly strong, you know. It turns it turns the individual into more of like a um sort of a predetermined mechanism, as opposed to a sort of a free",ES2002d.C.argumentstructs.Erik.17,ES2002d.B.argumentstructs.Erik.26
ES2002d.B.argumentstructs.Erik.26,B,1730.32,1733.36,So you think maybe a little too controlling or,ES2002d.C.argumentstructs.Erik.18,"ES2002d.C.argumentstructs.Erik.19, ES2002d.A.argumentstructs.Erik.22"
ES2002d.C.argumentstructs.Erik.19,C,1733.44,1735.48,"Yeah, oh yeah, without without a doubt.",ES2002d.B.argumentstructs.Erik.26,NONE
ES2002d.A.argumentstructs.Erik.22,A,1734.72,1763.952,"I think controlling is not the right word, I think the interactions are very structured. I think structure is probably what you're saying that, each individual is structured to one particular task, and one parti rather than controlling. I don't think there's a sense of control 'cause all the decisions have been made in terms of a, like a consensus right, we go around and we think about it, but that you know process actually says you have to do it in a certain way. It doesn't tell you, you know, some ways that you might wanna be a bit more creative in terms of the process you know, not the",ES2002d.B.argumentstructs.Erik.26,"ES2002d.C.argumentstructs.Erik.20, ES2002d.B.argumentstructs.Erik.28"
ES2002d.C.argumentstructs.Erik.20,C,1736.69,1738.08,Yeah maybe not co confining.,ES2002d.A.argumentstructs.Erik.22,NONE
ES2002d.C.argumentstructs.41,C,1738.72,1763.6,"Yeah. Yeah, yeah. Mm-hmm, mm-hmm. Mm-hmm. Mm-hmm. Mm-hmm, mm-hmm. Mm-hmm, mm-hmm. Mm-hmm. Mm. Mm-hmm, mm-hmm. Yeah.",NONE,NONE
ES2002d.B.argumentstructs.Erik.28,B,1744.24,1744.83,Okay.,ES2002d.A.argumentstructs.Erik.22,NONE
ES2002d.B.argumentstructs.50,B,1752.43,1757.81,Uh-huh. Okay.,NONE,NONE
