ae_id,speaker,start_time,end_time,sentence,source,targets
ES2005c.A.argumentstructs.27,A,1059.03,1094.7,"Um. So you know, as we said, we got the outer casing, which we have to decide, you know, what's it gonna be, um the board we have to use basically uh the same set-up, processor, um we'll probably use the more advanced processor than they had, amplifier and transmitter are all standard. Um so for the casing, uh this an e-mail I got from our manufacturing team uh, you know, we have a bunch of options from wood, titanium, rubber, plastic, whatnot, um latex, double-curved, curved.",NONE,NONE
ES2005c.A.argumentstructs.Erik.4,A,1095.89,1097.74,"So lots of choices, what do we think ?",NONE,"ES2005c.A.argumentstructs.Erik.5, ES2005c.C.argumentstructs.Erik.8, ES2005c.D.argumentstructs.Erik.13"
ES2005c.C.argumentstructs.43,C,1096.18,1099.68,'Kay. Well.,NONE,NONE
ES2005c.A.argumentstructs.Erik.5,A,1099.15,1103.935,"Uh or sponge, I guess, isn't on there, right. Organic sponge.",ES2005c.A.argumentstructs.Erik.4,ES2005c.D.argumentstructs.Erik.11
ES2005c.D.argumentstructs.Erik.11,D,1101.02,1104.16,Mm. I'm not sure about the sponge.,ES2005c.A.argumentstructs.Erik.5,NONE
ES2005c.C.argumentstructs.Erik.8,C,1101.57,1105.61,"Well, I mean like la latex has a kinda spongy feeling to it, doesn't it.",ES2005c.A.argumentstructs.Erik.4,ES2005c.A.argumentstructs.Erik.6
ES2005c.A.argumentstructs.Erik.6,A,1105.7,1107.75,"Uh yeah, it's very elasticy for sure.",ES2005c.C.argumentstructs.Erik.8,ES2005c.C.argumentstructs.Erik.9
ES2005c.C.argumentstructs.44,C,1107.83,1110.78,Yeah. And that would k also give it kinda durability and,NONE,NONE
ES2005c.D.argumentstructs.Erik.12,D,1108.0,1108.33,Yeah.,ES2005c.C.argumentstructs.Erik.9,NONE
ES2005c.D.argumentstructs.46,D,1111.48,1112.03,Yeah.,NONE,NONE
ES2005c.C.argumentstructs.Erik.9,C,1112.04,1123.21,and ther that's also f sorta relatively cheap to cast. Um  so maybe s uh a sort of uh plastic  initial plastic with a a latex kinda sheath ?,ES2005c.A.argumentstructs.Erik.6,"ES2005c.D.argumentstructs.Erik.12, ES2005c.A.argumentstructs.Erik.7"
ES2005c.A.argumentstructs.28,A,1123.49,1125.67,"Okay so, here are a a plastic,",NONE,NONE
ES2005c.A.argumentstructs.Erik.7,A,1127.12,1128.624,uh latex,ES2005c.C.argumentstructs.Erik.9,NONE
ES2005c.D.argumentstructs.Erik.13,D,1129.01,1136.432,"I like the rubber, the stress balls, I think, you know, that could be a bit of a gimmick like it's good to hold and",ES2005c.A.argumentstructs.Erik.4,"ES2005c.C.argumentstructs.Erik.10, ES2005c.A.argumentstructs.Erik.8, ES2005c.C.argumentstructs.Erik.11, ES2005c.A.argumentstructs.Erik.9"
ES2005c.C.argumentstructs.Erik.10,C,1132.36,1132.98,"Oh right, okay.",ES2005c.D.argumentstructs.Erik.13,NONE
ES2005c.A.argumentstructs.Erik.8,A,1134.58,1135.11,Oh right.,ES2005c.D.argumentstructs.Erik.13,NONE
ES2005c.C.argumentstructs.Erik.11,C,1134.68,1136.255,I don't know what that stuff is.,ES2005c.D.argumentstructs.Erik.13,NONE
ES2005c.A.argumentstructs.Erik.9,A,1137.03,1140.63,So something with give to it.  Okay.,ES2005c.D.argumentstructs.Erik.13,"ES2005c.C.argumentstructs.Erik.12, ES2005c.D.argumentstructs.Erik.14, ES2005c.D.argumentstructs.Erik.15"
ES2005c.C.argumentstructs.Erik.12,C,1138.63,1139.06,Yeah.,ES2005c.A.argumentstructs.Erik.9,NONE
ES2005c.D.argumentstructs.Erik.14,D,1138.71,1139.08,Yeah.,ES2005c.A.argumentstructs.Erik.9,NONE
ES2005c.D.argumentstructs.Erik.15,D,1140.56,1143.47,And that might be quite durable and easy to chuck around.,ES2005c.A.argumentstructs.Erik.9,NONE
ES2005c.A.argumentstructs.29,A,1140.63,1141.64,And,NONE,NONE
