ae_id,speaker,start_time,end_time,sentence,source,targets
IS1007c.D.argumentstructs.Daan.2,D,1161.27,1168.19,And um if the remote control is too complicated it takes much time to learn the functionality of it.,NONE,IS1007c.D.argumentstructs.Daan.3
IS1007c.D.argumentstructs.Daan.3,D,1169.43,1193.69,"So you can just see the percentage, fifty percent people they responded that they always lose their remotes and thirty four percent they say that it's quite difficult to learn if it's too complex. So keeping in view all these findings and the frustrations I think this should be the solution for them. We should have an L_C_D_ on the rem remote control.",IS1007c.D.argumentstructs.Daan.2,"IS1007c.C.argumentstructs.Daan.4, IS1007c.D.argumentstructs.Daan.4"
IS1007c.C.argumentstructs.17,C,1181.21,1181.41,Yeah.,NONE,NONE
IS1007c.C.argumentstructs.Daan.4,C,1196.75,1206.59,Well mm w well I I I don't really see the advantage of having uh L_C_D_ on the on the remote control if we have a a a big screen and uh display on the screen.,IS1007c.D.argumentstructs.Daan.3,IS1007c.C.argumentstructs.Daan.5
IS1007c.C.argumentstructs.Daan.5,C,1207.47,1216.893,It's  yeah of course it's fancy trendy and so on but it's it's expensive to produce  and it's not really,IS1007c.C.argumentstructs.Daan.4,NONE
IS1007c.D.argumentstructs.13,D,1207.57,1207.89,Mm-hmm ?,NONE,NONE
IS1007c.D.argumentstructs.Daan.4,D,1215.44,1235.89,"I mean as our survey says that people are willing to pay more if their remotes are fancy. So if we have a L_C_D_ on the remote, rather than looking onto the T_V_ you just look into a remote and navigate it. It's the same menu as we have saw that iPod remote control. We just  play around",IS1007c.D.argumentstructs.Daan.3,"IS1007c.C.argumentstructs.Daan.6, IS1007c.D.argumentstructs.Daan.5, IS1007c.C.argumentstructs.Daan.7"
IS1007c.C.argumentstructs.18,C,1232.32,1232.77,Yeah yeah.,NONE,NONE
IS1007c.C.argumentstructs.Daan.6,C,1235.17,1239.91,"Yeah but when you play with the iPod you don't have  a big screen in front of you, s",IS1007c.D.argumentstructs.Daan.4,"IS1007c.A.argumentstructs.Daan.3, IS1007c.B.argumentstructs.Daan.5"
IS1007c.B.argumentstructs.21,B,1238.79,1239.83,Yeah. Yeah.,NONE,NONE
IS1007c.D.argumentstructs.14,D,1239.2,1254.25,Yeah. Yeah.,NONE,NONE
IS1007c.A.argumentstructs.Daan.3,A,1239.22,1244.88,"You can use this screen instead of the big se screen, instead of use the  yeah",IS1007c.C.argumentstructs.Daan.6,NONE
IS1007c.B.argumentstructs.Daan.5,B,1241.41,1258.736,"Yeah. If you re-use the existing screen, we element  eliminate the L_C_D_, after all the L_C_D_ just to display and if you have the colourful screen you can make the display colourful, fancy, as fancy as the one on the L_C_D_, maybe even better. So",IS1007c.C.argumentstructs.Daan.6,NONE
IS1007c.C.argumentstructs.19,C,1255.64,1262.76,Yeah. Yeah. Yeah yeah.,NONE,NONE
IS1007c.D.argumentstructs.Daan.5,D,1258.98,1264.25,I mean this were the points which we got from the market demands. So,IS1007c.D.argumentstructs.Daan.4,NONE
IS1007c.C.argumentstructs.Daan.7,C,1264.62,1270.24,So I th I I  well I think we we can focus on the uh on the fancy look on the uh,IS1007c.D.argumentstructs.Daan.4,IS1007c.C.argumentstructs.Daan.8
IS1007c.C.argumentstructs.Daan.8,C,1273.04,1285.44,on the speech recognition if the technology is available but well I think L_C_D_ will uh will uh make us spend a lot of money for not so big results.,IS1007c.C.argumentstructs.Daan.7,IS1007c.B.argumentstructs.Daan.6
IS1007c.B.argumentstructs.22,B,1277.28,1283.8,Yeah. Mm.,NONE,NONE
IS1007c.B.argumentstructs.Daan.6,B,1285.81,1291.28,Remember we have a s budget for the cost of producing the remote controller.,IS1007c.C.argumentstructs.Daan.8,IS1007c.B.argumentstructs.Daan.7
IS1007c.A.argumentstructs.12,A,1291.86,1292.13,Yeah.,NONE,NONE
IS1007c.B.argumentstructs.Daan.7,B,1292.63,1300.539,Yeah. So i is  so the thing is you can find out how much an L_C_D_ will cost and then we'll decide again.,IS1007c.B.argumentstructs.Daan.6,IS1007c.B.argumentstructs.Daan.8
IS1007c.D.argumentstructs.15,D,1300.18,1309.3,I mean that should be found out by the Industrial Designers.,NONE,NONE
IS1007c.B.argumentstructs.Daan.8,B,1303.76,1308.03,Uh maybe you can find out the price and tell us next time. Is i if i,IS1007c.B.argumentstructs.Daan.7,IS1007c.C.argumentstructs.Daan.9
IS1007c.C.argumentstructs.Daan.9,C,1307.24,1312.306,So price of uh L_C_D_ display. And,IS1007c.B.argumentstructs.Daan.8,NONE
IS1007c.B.argumentstructs.23,B,1310.15,1310.59,Yeah.,NONE,NONE
