ae_id,speaker,start_time,end_time,sentence,source,targets
TS3005a.C.argumentstructs.Daan.1,C,820.0,828.32,A lot of buttons. And you always lose them. A lot of buttons which you don't use or who you don't use Complex.,NONE,"TS3005a.C.argumentstructs.Daan.2, TS3005a.B.argumentstructs.Daan.1, TS3005a.A.argumentstructs.Daan.1, TS3005a.D.argumentstructs.Daan.1, TS3005a.C.argumentstructs.Daan.4, TS3005a.B.argumentstructs.Daan.2"
TS3005a.D.argumentstructs.8,D,821.32,837.87,Yeah. Complex. No. No. Boring.,NONE,NONE
TS3005a.B.argumentstructs.8,B,822.41,828.27,Yes. Yeah. Yeah.,NONE,NONE
TS3005a.A.argumentstructs.5,A,826.16,826.45,Mm-hmm.,NONE,NONE
TS3005a.C.argumentstructs.Daan.2,C,830.29,831.24,Not user friendly.,TS3005a.C.argumentstructs.Daan.1,NONE
TS3005a.B.argumentstructs.Daan.1,B,831.427,834.624,"search for the buttons, which one is which and uh",TS3005a.C.argumentstructs.Daan.1,NONE
TS3005a.A.argumentstructs.Daan.1,A,838.5,841.14,"Boring, it's not fun to use a remote.",TS3005a.C.argumentstructs.Daan.1,TS3005a.A.argumentstructs.Daan.2
TS3005a.D.argumentstructs.Daan.1,D,840.32,842.7,"No. Black, all black.",TS3005a.C.argumentstructs.Daan.1,TS3005a.C.argumentstructs.Daan.3
TS3005a.C.argumentstructs.8,C,840.96,841.13,Mm.,NONE,NONE
TS3005a.B.argumentstructs.9,B,842.24,842.68,Well.,NONE,NONE
TS3005a.A.argumentstructs.6,A,843.36,843.55,Mm-hmm.,NONE,NONE
TS3005a.D.argumentstructs.9,D,843.48,853.49,"So, yeah. Mm-hmm. Yeah.",NONE,NONE
TS3005a.C.argumentstructs.Daan.3,C,843.94,845.39,Black colours.,TS3005a.D.argumentstructs.Daan.1,NONE
TS3005a.A.argumentstructs.Daan.2,A,845.67,847.28,Well maybe we should try to make it fun,TS3005a.A.argumentstructs.Daan.1,NONE
TS3005a.A.argumentstructs.7,A,847.28,914.59,. Mm-hmm. Mm-hmm. Mm-hmm.,NONE,NONE
TS3005a.C.argumentstructs.Daan.4,C,847.984,852.03,They use batteries and  batteries uh and poor signal.,TS3005a.C.argumentstructs.Daan.1,TS3005a.D.argumentstructs.Daan.2
TS3005a.C.argumentstructs.9,C,853.69,854.22,Uh.,NONE,NONE
TS3005a.D.argumentstructs.Daan.2,D,854.47,856.4,The the angle you have to use,TS3005a.C.argumentstructs.Daan.4,NONE
TS3005a.B.argumentstructs.Daan.2,B,854.77,862.88,"Perhaps that you have a lot of road remotes r road con remote controls.  Yes, perhaps you can integrate them or something.",TS3005a.C.argumentstructs.Daan.1,"TS3005a.D.argumentstructs.Daan.3, TS3005a.C.argumentstructs.Daan.5, TS3005a.B.argumentstructs.Daan.3, TS3005a.B.argumentstructs.Daan.4, TS3005a.D.argumentstructs.Daan.4"
TS3005a.D.argumentstructs.10,D,856.4,856.4,.,NONE,NONE
TS3005a.D.argumentstructs.Daan.3,D,857.4,861.04,You had different remote controls for different devices. Yes.,TS3005a.B.argumentstructs.Daan.2,NONE
TS3005a.C.argumentstructs.Daan.5,C,858.56,865.68,"Yeah, different remote controls, yeah. Uh for the use of different uh devices.",TS3005a.B.argumentstructs.Daan.2,NONE
TS3005a.B.argumentstructs.10,B,864.71,865.1,Yes.,NONE,NONE
TS3005a.D.argumentstructs.11,D,866.09,866.19,Yeah.,NONE,NONE
TS3005a.B.argumentstructs.Daan.3,B,866.42,868.04,Your stereo and your T_V_ and uh.,TS3005a.B.argumentstructs.Daan.2,NONE
TS3005a.B.argumentstructs.Daan.4,B,870.17,871.64,Perhaps that's an idea.,TS3005a.B.argumentstructs.Daan.2,NONE
TS3005a.D.argumentstructs.Daan.4,D,870.92,876.336,"Yeah but then again you you still have a lot of buttons, so",TS3005a.B.argumentstructs.Daan.2,"TS3005a.B.argumentstructs.Daan.5, TS3005a.C.argumentstructs.Daan.6"
TS3005a.B.argumentstructs.Daan.5,B,875.04,877.49,"Yeah, that's right. And which you don't use.",TS3005a.D.argumentstructs.Daan.4,NONE
TS3005a.C.argumentstructs.Daan.6,C,876.31,890.17,Yeah but you could uh I thin uh there's a possibility to g uh to uh to put those buttons uh behind some uh kind of uh protection so that if y y you only get to see them when you need 'em.,TS3005a.D.argumentstructs.Daan.4,"TS3005a.D.argumentstructs.Daan.5, TS3005a.C.argumentstructs.Daan.7, TS3005a.A.argumentstructs.Daan.3"
TS3005a.D.argumentstructs.12,D,886.82,887.88,Flap yeah.,NONE,NONE
TS3005a.D.argumentstructs.Daan.5,D,890.34,895.19,"Yeah, okay, that's possible, but it'll get very big the the remote control.",TS3005a.C.argumentstructs.Daan.6,NONE
TS3005a.C.argumentstructs.Daan.7,C,891.83,925.4,"That's possible, so that you only get the  No n n no, just   Uh for example you got th uh the same size uh remote control you use everyday, but um  the usual buttons such as uh um  zapping uh as you call it in Dutch. Uh and the volume control uh are only the only possible buttons uh to use directly. Or uh  the numbers, of course. But uh not uh the buttons used to search on the the channels on your television. You only use those uh the first time, or.",TS3005a.C.argumentstructs.Daan.6,"TS3005a.B.argumentstructs.Daan.6, TS3005a.D.argumentstructs.Daan.6, TS3005a.D.argumentstructs.Daan.7"
TS3005a.B.argumentstructs.11,B,896.59,896.59,.,NONE,NONE
TS3005a.B.argumentstructs.Daan.6,B,907.696,909.95,Changing channel.,TS3005a.C.argumentstructs.Daan.7,NONE
TS3005a.D.argumentstructs.13,D,915.06,915.38,numbers.,NONE,NONE
TS3005a.D.argumentstructs.Daan.6,D,918.13,918.83,On and off.,TS3005a.C.argumentstructs.Daan.7,NONE
TS3005a.D.argumentstructs.Daan.7,D,925.78,927.41,"Yeah, play, pause, stop.",TS3005a.C.argumentstructs.Daan.7,NONE
TS3005a.A.argumentstructs.Daan.3,A,927.64,932.86,"Mm-hmm. So maybe a a minimalist design, the least uh possible amount uh of buttons.",TS3005a.C.argumentstructs.Daan.6,"TS3005a.B.argumentstructs.Daan.7, TS3005a.A.argumentstructs.Daan.4"
TS3005a.B.argumentstructs.12,B,930.89,931.23,Yes.,NONE,NONE
TS3005a.B.argumentstructs.Daan.7,B,932.85,941.03,"But you should make sure that you have every button they need on it. Because uh things for uh teletext, I dunno uh,  w what's the name ?",TS3005a.A.argumentstructs.Daan.3,NONE
TS3005a.A.argumentstructs.8,A,942.36,942.63,Mm-hmm.,NONE,NONE
TS3005a.C.argumentstructs.10,C,942.98,954.04,think so. Okay. Right.,NONE,NONE
TS3005a.A.argumentstructs.Daan.4,A,946.01,952.23,"So you don't want to bother people with uh loads of buttons, but on the other hand they need many buttons so they don't have to get out of their seat.",TS3005a.A.argumentstructs.Daan.3,NONE
TS3005a.D.argumentstructs.14,D,949.11,953.31,No. Yeah.,NONE,NONE
TS3005a.B.argumentstructs.13,B,952.87,955.14,Yeah. But,NONE,NONE
