ae_id,speaker,start_time,end_time,sentence,source,targets
IS1007c.B.argumentstructs.Daan.1,B,829.35,856.81,"Yeah. And uh, this is another one where you can uh  the the the part that's a V_ standing for the volume. So there's a up arrow and a down arrow. But you the see that in the V_, the V_ appears to be the down arrow on the top  on the top up arrow   if you  up arrow there's a V_ like as as if it's turning down so it's confusing interface, so I wanna avoid this kind of thing in the design.",NONE,IS1007c.B.argumentstructs.Daan.2
IS1007c.A.argumentstructs.9,A,849.18,849.44,Mm-hmm.,NONE,NONE
IS1007c.B.argumentstructs.Daan.2,B,858.42,892.29,"And here are  is uh here is a s short summary that I summary that I compiled after the findings I found. Big buttons are convenient, voice recognition helps, push buttons, scroll buttons, spinning wheels can be used as navigation tools. And uh user customisable is important and finally simplicity simplicity is the key. Yeah. So  we have many concepts there but we have to choose later on which ones are important to be used. And basically uh",IS1007c.B.argumentstructs.Daan.1,"IS1007c.C.argumentstructs.Daan.1, IS1007c.A.argumentstructs.Daan.1"
IS1007c.C.argumentstructs.14,C,887.62,887.85,Yeah.,NONE,NONE
IS1007c.C.argumentstructs.Daan.1,C,891.28,932.23,"Well I  I think you it's it's it's fine you have uh reviewed all all the possibilities but uh uh well uh i if we consider that uh the user interface is displayed on the T_V_ screen I don't think we nee uh we need much buttons in the remote since we we just have to navigate and to have a okay or enter key or things like that, because uh adding wheels or scrolls uh makes the thing more complicated and more expensive also, so.",IS1007c.B.argumentstructs.Daan.2,NONE
IS1007c.B.argumentstructs.18,B,897.83,931.43,Yeah. Mm-hmm. Yeah. Mm. Mm. Okay.,NONE,NONE
IS1007c.A.argumentstructs.Daan.1,A,931.78,951.67,Or maybe we can include the user manual in the in the remote control  and we should have just a button like help and you say uh and you ik you press the button help and maybe you see the the user m might in the in the T_V_.,IS1007c.B.argumentstructs.Daan.2,"IS1007c.C.argumentstructs.Daan.2, IS1007c.B.argumentstructs.Daan.3, IS1007c.B.argumentstructs.Daan.4"
IS1007c.C.argumentstructs.Daan.2,C,949.46,952.85,Yeah. That's a good idea. To have a help button.,IS1007c.A.argumentstructs.Daan.1,NONE
IS1007c.B.argumentstructs.Daan.3,B,953.5,958.45,A help button. So you are display on the screen. So  on the T_V_ screen,IS1007c.A.argumentstructs.Daan.1,IS1007c.C.argumentstructs.Daan.3
IS1007c.C.argumentstructs.15,C,954.24,954.49,Yeah.,NONE,NONE
IS1007c.A.argumentstructs.10,A,954.27,954.52,Yeah.,NONE,NONE
IS1007c.C.argumentstructs.Daan.3,C,956.8,961.46,On the T_V_ screen. On the T_V_ screen the uh how to use your remote.,IS1007c.B.argumentstructs.Daan.3,IS1007c.A.argumentstructs.Daan.2
IS1007c.A.argumentstructs.Daan.2,A,956.82,961.92,On T_V_ T_V_ screen. So just you push the button and we will,IS1007c.C.argumentstructs.Daan.3,NONE
IS1007c.B.argumentstructs.19,B,958.45,960.18,. Okay.,NONE,NONE
IS1007c.B.argumentstructs.Daan.4,B,961.28,969.7,"Okay. Okay. So that eliminates all the complicated documentation, okay. So wi",IS1007c.A.argumentstructs.Daan.1,IS1007c.D.argumentstructs.Daan.1
IS1007c.D.argumentstructs.12,D,961.86,962.16,Oh.,NONE,NONE
IS1007c.D.argumentstructs.Daan.1,D,969.12,986.29,"But people are often enough looking at the help, once they see the help button they say oh this is a complicated stuff.  It's a psychology.  Okay. And let us see what the market demands. We could just go to my presentation.",IS1007c.B.argumentstructs.Daan.4,NONE
IS1007c.A.argumentstructs.11,A,976.63,985.04,"In the case where they need help, in the case where they need help. Yeah.",NONE,NONE
IS1007c.C.argumentstructs.16,C,980.25,981.82,In a marketing point of view.,NONE,NONE
IS1007c.B.argumentstructs.20,B,982.02,982.56,Yeah.,NONE,NONE
