ae_id,speaker,start_time,end_time,sentence,source,targets
TS3006a.C.argumentstructs.Daan.1,C,1050.93,1068.162,"I am gonna work on the conceptual design already 'cause yeah it's fairly important to know what kind of components we want to put in. Do we  I mean, is it gonna be a multimedia control centre ? Do we want to be able to use the video recorder with it ?",NONE,"TS3006a.A.argumentstructs.Daan.1, TS3006a.D.argumentstructs.Daan.1"
TS3006a.A.argumentstructs.Daan.1,A,1054.79,1056.98,Yeah ? If you can mix it it's okay.,TS3006a.C.argumentstructs.Daan.1,NONE
TS3006a.A.argumentstructs.6,A,1058.62,1067.7,Mm-hmm. Yeah. Yeah.,NONE,NONE
TS3006a.D.argumentstructs.Daan.1,D,1066.73,1072.176,Yeah.  That is my question also because like new new functions,TS3006a.C.argumentstructs.Daan.1,"TS3006a.A.argumentstructs.Daan.2, TS3006a.B.argumentstructs.Daan.1"
TS3006a.A.argumentstructs.Daan.2,A,1070.61,1080.222,Well I think that is the user requirements part. As to what they want. Uh do they want all those functions on that small,TS3006a.D.argumentstructs.Daan.1,"TS3006a.C.argumentstructs.Daan.2, TS3006a.C.argumentstructs.Daan.3"
TS3006a.D.argumentstructs.4,D,1073.96,1089.31,Requirements. Yeah. Yeah. Unit. Yeah. Yeah well I I was,NONE,NONE
TS3006a.C.argumentstructs.Daan.2,C,1076.78,1077.42,Yeah. True.,TS3006a.A.argumentstructs.Daan.2,NONE
TS3006a.C.argumentstructs.Daan.3,C,1080.29,1090.09,"But but we need good communication about this stuff, 'cause I have to f put the components into the design. So if I don't know what components to put in, it's kind of hard.",TS3006a.A.argumentstructs.Daan.2,NONE
TS3006a.A.argumentstructs.7,A,1081.98,1090.42,Yeah. Mm-hmm. Yeah I understand.,NONE,NONE
TS3006a.B.argumentstructs.2,B,1086.42,1087.37,I would first m,NONE,NONE
TS3006a.B.argumentstructs.Daan.1,B,1089.62,1095.89,Yeah. I I think we have first to start with the basic functions and we can uh expand them. Yeah.,TS3006a.D.argumentstructs.Daan.1,"TS3006a.D.argumentstructs.Daan.2, TS3006a.A.argumentstructs.Daan.3, TS3006a.A.argumentstructs.Daan.5"
TS3006a.D.argumentstructs.Daan.2,D,1092.76,1123.234,"Yeah well like l li like some like some some remotes who are out there, which I know, there's one button which is very easy to switch between devices. So you can switch to your video and then the same buttons control your video. And another function I'll think of switch to your media centre, because that's getting very popular. And then use your Windows media centre  under your T_V_ with the same remote control. So with the switch, one single switch",TS3006a.B.argumentstructs.Daan.1,NONE
TS3006a.A.argumentstructs.Daan.3,A,1094.2,1096.155,You can always add a few,TS3006a.B.argumentstructs.Daan.1,"TS3006a.A.argumentstructs.Daan.4, TS3006a.D.argumentstructs.Daan.3"
TS3006a.A.argumentstructs.8,A,1104.33,1104.66,Yeah.,NONE,NONE
TS3006a.A.argumentstructs.Daan.4,A,1106.72,1109.73,"Hmm, the C_D_ player. Yeah.",TS3006a.A.argumentstructs.Daan.3,TS3006a.C.argumentstructs.Daan.4
TS3006a.B.argumentstructs.3,B,1109.51,1140.2,Yeah. Yeah.,NONE,NONE
TS3006a.C.argumentstructs.8,C,1120.98,1121.33,Okay.,NONE,NONE
TS3006a.C.argumentstructs.Daan.4,C,1122.84,1145.18,"Yeah I I know what you mean, but you'll ne need several other buttons for a video player. You need a play and a forw fast forward and a stop function. And you you don't need that for a T_V_. And and for a t uh teletext you need additional buttons as well, so I kind of need to know what we uh need.",TS3006a.A.argumentstructs.Daan.4,TS3006a.C.argumentstructs.Daan.7
TS3006a.D.argumentstructs.5,D,1127.83,1128.2,S,NONE,NONE
TS3006a.D.argumentstructs.Daan.3,D,1130.95,1133.1,Yeah records and stuff like that.,TS3006a.A.argumentstructs.Daan.3,NONE
TS3006a.C.argumentstructs.Daan.7,C,1146.98,1157.19,"Whatever, I'll just put my ideas in uh in here and then we can discuss it with the next uh meeting.",TS3006a.C.argumentstructs.Daan.4,NONE
TS3006a.A.argumentstructs.9,A,1150.43,1150.74,Yeah.,NONE,NONE
TS3006a.D.argumentstructs.6,D,1153.94,1154.37,Yeah.,NONE,NONE
TS3006a.A.argumentstructs.Daan.5,A,1154.4,1170.48,Yeah. We could just start with the assumption that's only for T_V_ and video. And um reserve the possibility to add other features. So we have a basic starting point and you can always extend that so make sure it's extendible. Yeah.,TS3006a.B.argumentstructs.Daan.1,NONE
TS3006a.C.argumentstructs.9,C,1163.35,1165.11,Okay. Okay.,NONE,NONE
