ae_id,speaker,start_time,end_time,sentence,source,targets
IS1006c.C.argumentstructs.Daan.13,C,1851.57,1853.92,So still we want to keep L_C_D_ ? Or,NONE,IS1006c.A.argumentstructs.Daan.10
IS1006c.A.argumentstructs.Daan.10,A,1854.91,1861.68,"Mm I think it's what we say, that we have an uh an L_C_D_ with uh information. Not uh",IS1006c.C.argumentstructs.Daan.13,IS1006c.D.argumentstructs.Daan.12
IS1006c.D.argumentstructs.20,D,1856.31,1856.51,Yeah.,NONE,NONE
IS1006c.C.argumentstructs.22,C,1860.18,1860.75,Okay.,NONE,NONE
IS1006c.D.argumentstructs.Daan.12,D,1860.53,1870.97,The thing is that uh if we want to have as he says  if we want to have uh a small number of buttons we need to have a kind of output that says currently what their actions are.,IS1006c.A.argumentstructs.Daan.10,"IS1006c.C.argumentstructs.Daan.14, IS1006c.C.argumentstructs.Daan.15, IS1006c.D.argumentstructs.Daan.13"
IS1006c.C.argumentstructs.Daan.14,C,1866.13,1866.99,"Yeah, then we can",IS1006c.D.argumentstructs.Daan.12,NONE
IS1006c.A.argumentstructs.18,A,1868.31,1884.56,Mm-hmm. Mm. Mm. Okay.,NONE,NONE
IS1006c.C.argumentstructs.Daan.15,C,1869.89,1873.088,"yeah, yeah, that  user friendly or",IS1006c.D.argumentstructs.Daan.12,NONE
IS1006c.D.argumentstructs.21,D,1872.96,1873.23,Yeah.,NONE,NONE
IS1006c.D.argumentstructs.Daan.13,D,1874.45,1879.2,That's the converse to having zillions of button where each button does only one thing.,IS1006c.D.argumentstructs.Daan.12,NONE
IS1006c.C.argumentstructs.23,C,1874.77,1879.52,Mm. Yeah. Yeah.,NONE,NONE
