ae_id,speaker,start_time,end_time,sentence,source,targets
ES2003b.A.argumentstructs.Erik.1,A,1163.51,1172.08,"I I was thinking that the remote  the um  sort of default functions for the joystick would be up and down for uh volume, left and right for channels.",NONE,ES2003b.D.argumentstructs.Erik.1
ES2003b.B.argumentstructs.25,B,1173.4,1173.85,We,NONE,NONE
ES2003b.D.argumentstructs.Erik.1,D,1173.47,1182.74,"Do you think that people will get mixed up, like, they'll be looking at this screen and that screen and then, you know, trying to get everything working, would it be a bit confusing ?",ES2003b.A.argumentstructs.Erik.1,ES2003b.A.argumentstructs.Erik.2
ES2003b.A.argumentstructs.Erik.2,A,1183.07,1192.39,"Um I think probably for the first couple of hours of using it um but you know muscle memory's a wonderful thing,",ES2003b.D.argumentstructs.Erik.1,"ES2003b.D.argumentstructs.Erik.2, ES2003b.C.argumentstructs.Erik.1, ES2003b.A.argumentstructs.Erik.3"
ES2003b.D.argumentstructs.Erik.2,D,1187.97,1188.19,Yeah.,ES2003b.A.argumentstructs.Erik.2,NONE
ES2003b.A.argumentstructs.22,A,1192.39,1192.94,um.,NONE,NONE
ES2003b.C.argumentstructs.Erik.1,C,1193.87,1194.01,Mm.,ES2003b.A.argumentstructs.Erik.2,NONE
ES2003b.A.argumentstructs.Erik.3,A,1194.24,1199.54,And I think  and I think that size of uh display was about what I had in mind,ES2003b.A.argumentstructs.Erik.2,ES2003b.A.argumentstructs.Erik.4
ES2003b.A.argumentstructs.23,A,1199.54,1200.86,. Um though,NONE,NONE
ES2003b.A.argumentstructs.Erik.4,A,1201.96,1214.67,I mean I w I would say that uh we could probably probably be required to um mo most of the mobile phone displays you see these days are colour but we should probably try to stick to black and white.,ES2003b.A.argumentstructs.Erik.3,"ES2003b.A.argumentstructs.Erik.5, ES2003b.B.argumentstructs.Erik.1, ES2003b.A.argumentstructs.Erik.6"
ES2003b.B.argumentstructs.Erik.1,B,1214.57,1215.41,I would agree with you.,ES2003b.A.argumentstructs.Erik.4,NONE
ES2003b.A.argumentstructs.Erik.5,A,1214.67,1217.54,Si si simply to keep m keep the unit cost down.,ES2003b.A.argumentstructs.Erik.4,NONE
ES2003b.A.argumentstructs.Erik.6,A,1218.14,1232.85,"Um I mean colour could be a sort of subsequent development but uh you know cost a bit of extra money f w w w w w once everyone's got the first, you know, oh colour's out, we'll have to replace it won't we. It does nothing extra.",ES2003b.A.argumentstructs.Erik.4,"ES2003b.B.argumentstructs.Erik.2, ES2003b.C.argumentstructs.Erik.2, ES2003b.C.argumentstructs.Erik.3"
ES2003b.B.argumentstructs.Erik.2,B,1230.27,1241.69,"Mm-hmm.  That would be my feeling as well, I think we could possibly create quite a useful user interface. Um now I mean I don't  sorry, go for it.",ES2003b.A.argumentstructs.Erik.6,NONE
ES2003b.C.argumentstructs.Erik.2,C,1239.21,1239.63,Sure,ES2003b.A.argumentstructs.Erik.6,NONE
ES2003b.C.argumentstructs.Erik.3,C,1239.63,1264.35,"but the idea of a remote with a menu or  and a joystick I think like I h if I was in the habit of buying remote controls then I would want one, but I think we don't have a specific audience, you know, like what is our target audience, what niche are  niche are we trying to market and corner. You know, you know what I'm saying, like, for whom is this intended ? Everybody ?",ES2003b.A.argumentstructs.Erik.6,"ES2003b.B.argumentstructs.Erik.3, ES2003b.A.argumentstructs.Erik.9"
ES2003b.B.argumentstructs.Erik.3,B,1268.6,1291.59,"I think it could probably be aimed at most people who've used a mobile. And that might be just another way of saying try to target most people. Um, if we are if we were to follow that avenue, we might be s you know um we're kind of almost relying on their experience with a mobile phone I suppose. But that does cover a very large section of the people out there.",ES2003b.C.argumentstructs.Erik.3,"ES2003b.C.argumentstructs.Erik.4, ES2003b.A.argumentstructs.Erik.7, ES2003b.C.argumentstructs.Erik.6, ES2003b.B.argumentstructs.Erik.4"
ES2003b.C.argumentstructs.Erik.4,C,1276.64,1277.41,"Most people, yeah.",ES2003b.B.argumentstructs.Erik.3,NONE
ES2003b.A.argumentstructs.Erik.7,A,1277.76,1278.15,Mm.,ES2003b.B.argumentstructs.Erik.3,NONE
