ae_id,speaker,start_time,end_time,sentence,source,targets
ES2005d.A.argumentstructs.5,A,1349.01,1351.32,Yeah round it up to two,NONE,NONE
ES2005d.D.argumentstructs.Erik.1,D,1350.42,1351.03,"Okay, yeah.",ES2005d.A.argumentstructs.Erik.1,NONE
ES2005d.A.argumentstructs.Erik.1,A,1351.32,1352.45,. So trends.,NONE,"ES2005d.D.argumentstructs.Erik.1, ES2005d.A.argumentstructs.Erik.2, ES2005d.D.argumentstructs.Erik.2, ES2005d.A.argumentstructs.Erik.4, ES2005d.B.argumentstructs.Erik.4"
ES2005d.A.argumentstructs.Erik.2,A,1354.49,1356.58,Can you explain what you want us to write there ?,ES2005d.A.argumentstructs.Erik.1,ES2005d.B.argumentstructs.Erik.1
ES2005d.B.argumentstructs.Erik.1,B,1357.4,1357.73,Sorry ?,ES2005d.A.argumentstructs.Erik.2,ES2005d.A.argumentstructs.Erik.3
ES2005d.A.argumentstructs.Erik.3,A,1358.12,1360.4,How it  how conforms to the current trends ?,ES2005d.B.argumentstructs.Erik.1,ES2005d.B.argumentstructs.Erik.2
ES2005d.B.argumentstructs.Erik.2,B,1360.38,1370.91,"Yeah, again the the fashion trends, this also like whether it it will be fashionable to have these products in the  uh as a fruit shape or something.",ES2005d.A.argumentstructs.Erik.3,NONE
ES2005d.D.argumentstructs.4,D,1367.71,1368.17,Mm-hmm.,NONE,NONE
ES2005d.D.argumentstructs.Erik.2,D,1370.13,1398.88,"Okay. Well um going on uh the specifications that we had, that fruit and vegetables are quite popular, and that people like something that is good to look at and not many buttons, I would give it um, well, because it's hard to make a fruit good to look at, that that looks cool, you know, so I would actually give it a three.",ES2005d.A.argumentstructs.Erik.1,"ES2005d.D.argumentstructs.Erik.3, ES2005d.B.argumentstructs.Erik.3"
ES2005d.B.argumentstructs.6,B,1370.91,1371.75,Uh.,NONE,NONE
ES2005d.D.argumentstructs.Erik.3,D,1398.88,1403.75,"Tha three or four, I'm not sure. Three. Go for three. That's fine.",ES2005d.D.argumentstructs.Erik.2,NONE
ES2005d.B.argumentstructs.Erik.3,B,1402.12,1403.88,Okay. Yeah.,ES2005d.D.argumentstructs.Erik.2,NONE
ES2005d.B.argumentstructs.7,B,1403.88,1404.41,Uh,NONE,NONE
ES2005d.A.argumentstructs.Erik.4,A,1404.88,1430.43,"'Kay. As far as the uh technology it its' got the latest trends in speech technology, but it's missing the screen, as we said, um but it does have the push-buttons, or the scroll-buttons, um but it doesn't have that fancy solar power or the the vibrating energy mechanism. So I give it a a four. I'd give it a kinda middle of the road for for technology.",ES2005d.A.argumentstructs.Erik.1,ES2005d.C.argumentstructs.Erik.2
ES2005d.C.argumentstructs.Erik.2,C,1431.86,1451.61,"Yeah, I am sort of pret uh   Just the fruit does me in, I mean uh it might it might be trendy to some, but I'm just not swallowing the fruit, so um   Uh also uh I would have liked to have seen the L_C_D_ screen in it. Um so yeah I'd say about four as well.",ES2005d.A.argumentstructs.Erik.4,NONE
ES2005d.D.argumentstructs.5,D,1441.61,1474.62,Yeah. Mm-hmm.,NONE,NONE
ES2005d.B.argumentstructs.Erik.4,B,1452.0,1481.1,"Okay. Uh personally I wi uh I think that in terms of trends, these products are quite good, like, these products are in fruit shape, because that wha people now  our fashion trend shows that people like everything  all f everything that is being advertised, like clothes, shoes, and everything is being advertised in the form of fruits and vegetables, or getting them  or showing some association with them.",ES2005d.A.argumentstructs.Erik.1,ES2005d.B.argumentstructs.Erik.5
ES2005d.B.argumentstructs.Erik.5,B,1481.4,1511.37,"So and in this way our product is good. And the second thing, now people don't want any complicated or bulky products and ours is quite simple and quite handy. So that is also ef that also  Our product meets the f the fashion uh trends of the market. And yes. It is cus spongy also. So they can play with it, it's quite good. So then I think, maybe I can give it two.",ES2005d.B.argumentstructs.Erik.4,NONE
ES2005d.B.argumentstructs.8,B,1518.3,1522.43,Is it fine ? So what about company strategy ?,NONE,NONE
