ae_id,speaker,start_time,end_time,sentence,source,targets
IS1002b.D.argumentstructs.35,D,1411.08,1413.7,"Uh we're kind of in the middle of the market, but",NONE,NONE
IS1002b.D.argumentstructs.Rutger.1,D,1413.7,1429.152,"what I'm seeing is that the market is ready for  I I identified new technology, but again, because what I see is budget restrictions and limitations, I don't know that we can bring any new technology into this thing. If if we could have a technological something",NONE,IS1002b.B.argumentstructs.Rutger.1
IS1002b.B.argumentstructs.34,B,1431.98,1442.97,"along the s lines of environmentally sensitive, and it may even fit into ergonomics, and even kind of address the issue of losing losing the remote, what we were saying it's a common issue.",NONE,NONE
IS1002b.A.argumentstructs.40,A,1442.33,1442.72,Mm.,NONE,NONE
IS1002b.B.argumentstructs.Rutger.1,B,1443.6,1467.09,"Um what we can do is, well you know that batteries  throwing a aw remotes run through batteries like crazy. Right ? And  s for some people  Yeah.  Well maybe not a solar remote but instead what about if we had like a power cradle ? Like a a cradle that is is there to hold the remote when you're not using it, so you'll always know where the remote is 'cause you have to put it back there to charge the remote,",IS1002b.D.argumentstructs.Rutger.1,"IS1002b.D.argumentstructs.Rutger.2, IS1002b.A.argumentstructs.Rutger.1, IS1002b.B.argumentstructs.Rutger.2, IS1002b.B.argumentstructs.Rutger.3, IS1002b.D.argumentstructs.Rutger.3, IS1002b.D.argumentstructs.Rutger.4, IS1002b.B.argumentstructs.Rutger.5, IS1002b.A.argumentstructs.Rutger.2"
IS1002b.A.argumentstructs.Rutger.1,A,1449.89,1450.08,Yeah.,IS1002b.B.argumentstructs.Rutger.1,NONE
IS1002b.D.argumentstructs.36,D,1451.65,1453.01,Solar.,NONE,NONE
IS1002b.D.argumentstructs.Rutger.2,D,1455.36,1456.16,But solar,IS1002b.B.argumentstructs.Rutger.1,NONE
IS1002b.B.argumentstructs.Rutger.2,B,1467.39,1479.95,"and we can, instead of having instead of having, you know, replaceable batteries we'll just have a power cell that stays there for the life of the remote. You never have to get  go through the  go through  uh all these different batteries.",IS1002b.B.argumentstructs.Rutger.1,NONE
IS1002b.B.argumentstructs.Rutger.3,B,1480.27,1500.72,"And also you can  I I think it's a good opportunity for the user design  or for  not just for the user design, but also for the  just for the look and feel of the remote as as a whole. You know you could have some kind of neat little, you know,  a sexy design for d a cradle and the remote itself.",IS1002b.B.argumentstructs.Rutger.1,NONE
IS1002b.D.argumentstructs.Rutger.3,D,1500.74,1504.67,"Blah, I like it. I like the idea, but we're talking about  in cost is gonna probably double.",IS1002b.B.argumentstructs.Rutger.1,IS1002b.B.argumentstructs.Rutger.4
IS1002b.B.argumentstructs.Rutger.4,B,1505.28,1506.85,It w it would increase the cost.,IS1002b.D.argumentstructs.Rutger.3,NONE
IS1002b.D.argumentstructs.Rutger.4,D,1506.65,1513.62,"But boy, we can sell this thing, because there's no batteries, it's environmentally sensitive, i we can identify it as a safer product in some form.",IS1002b.B.argumentstructs.Rutger.1,NONE
IS1002b.B.argumentstructs.Rutger.5,B,1513.56,1516.57,And you could page the remote if you lose it. Maybe there's a button on the cradle,IS1002b.B.argumentstructs.Rutger.1,IS1002b.D.argumentstructs.Rutger.5
IS1002b.D.argumentstructs.Rutger.5,D,1516.56,1519.03,"Yep, that's right. I really see",IS1002b.B.argumentstructs.Rutger.5,IS1002b.D.argumentstructs.Rutger.6
IS1002b.B.argumentstructs.35,B,1516.57,1540.68,. Well,NONE,NONE
IS1002b.A.argumentstructs.Rutger.2,A,1518.79,1522.43,Now the the question is can we make this for less than twelve-fifty per ?,IS1002b.B.argumentstructs.Rutger.1,"IS1002b.D.argumentstructs.Rutger.7, IS1002b.B.argumentstructs.Rutger.6, IS1002b.A.argumentstructs.Rutger.4"
IS1002b.D.argumentstructs.Rutger.6,D,1519.03,1519.85,But the cost i,IS1002b.D.argumentstructs.Rutger.5,NONE
IS1002b.D.argumentstructs.Rutger.7,D,1522.15,1526.42,"No no. No no, we have t we have to change the end cost. There's uh  I mean I don't see it anyway",IS1002b.A.argumentstructs.Rutger.2,IS1002b.A.argumentstructs.Rutger.3
IS1002b.A.argumentstructs.41,A,1525.0,1529.27,We we well do we necessarily have to change the end cost because uh,NONE,NONE
IS1002b.D.argumentstructs.37,D,1526.42,1526.42,.,NONE,NONE
IS1002b.A.argumentstructs.Rutger.3,A,1531.09,1538.06,"Can we dl can we do that without  uh changing it twelve-fifty per product, if we basically can sell more based on this ?",IS1002b.D.argumentstructs.Rutger.7,IS1002b.D.argumentstructs.Rutger.8
IS1002b.D.argumentstructs.Rutger.8,D,1538.76,1542.64,"Yeah, that's gonna be up to these guys. I   my reaction is no, but",IS1002b.A.argumentstructs.Rutger.3,NONE
IS1002b.B.argumentstructs.Rutger.6,B,1541.411,1553.97,what I can do is I can d look into ho well Pedro and I can look into how much this might increase our our costs and you can look into what kind of effect an increased cost is gonna have on our on our final numbers.,IS1002b.A.argumentstructs.Rutger.2,NONE
IS1002b.A.argumentstructs.42,A,1548.85,1549.05,Mm-hmm.,NONE,NONE
IS1002b.A.argumentstructs.Rutger.4,A,1555.45,1559.136,Yeah we we can certainly push for a more expensive product if that's gonna be,IS1002b.A.argumentstructs.Rutger.2,IS1002b.D.argumentstructs.Rutger.9
IS1002b.D.argumentstructs.Rutger.9,D,1558.21,1579.82,"Well, see I I  see I I'm an advocate to make this an exclusive product. You know, let's let's sell this wholesale for for fifty Euros, sixty Euros. Let's make this thing really exclusive, environmentally sensitive, uh high-tech design, uh ergonomics, all of this. Just make this thing uh, yeah, the the the Rolls Royce of of remote controls.",IS1002b.A.argumentstructs.Rutger.4,IS1002b.D.argumentstructs.Rutger.10
IS1002b.B.argumentstructs.36,B,1579.81,1580.5,I,NONE,NONE
IS1002b.D.argumentstructs.Rutger.10,D,1580.18,1588.86,"Every home's got to have it. If you don't have one, hey what kind of remote do you have ? Oh you've got one of those, oh fantastic, I want one of those too. I just don't have enough money right now.",IS1002b.D.argumentstructs.Rutger.9,IS1002b.B.argumentstructs.Rutger.7
IS1002b.B.argumentstructs.Rutger.7,B,1587.2,1587.42,Yeah.,IS1002b.D.argumentstructs.Rutger.10,NONE
