ae_id,speaker,start_time,end_time,sentence,source,targets
ES2014b.D.argumentstructs.Rutger.3,D,1287.25,1299.63,"And we could maybe think about using speech recogniti recognition as a way to find the remote control if it's lost in a room, rather than sort of um having it to  speech recognition to change the channels",NONE,"ES2014b.D.argumentstructs.Rutger.4, ES2014b.C.argumentstructs.Rutger.9, ES2014b.A.argumentstructs.Rutger.8, ES2014b.B.argumentstructs.Rutger.6, ES2014b.B.argumentstructs.Rutger.8, ES2014b.A.argumentstructs.Rutger.13"
ES2014b.D.argumentstructs.Rutger.4,D,1299.63,1310.28,". 'Cause there's a problem with that in that the television makes noise, so it could end up talking to itself and changing its channel.  Okay um, and that's the end of the slide show. That's it. Cool.",ES2014b.D.argumentstructs.Rutger.3,NONE
ES2014b.B.argumentstructs.19,B,1304.85,1333.5,Mm. No what I maybe think is um,NONE,NONE
ES2014b.C.argumentstructs.Rutger.9,C,1311.52,1312.765,Do  a lot of um,ES2014b.D.argumentstructs.Rutger.3,NONE
ES2014b.A.argumentstructs.Rutger.8,A,1311.57,1320.21,"What was that last wee bit there ? Speech recognition, right okay. But that was only for young people that preferred it, older people didn't.",ES2014b.D.argumentstructs.Rutger.3,ES2014b.D.argumentstructs.Rutger.5
ES2014b.D.argumentstructs.Rutger.5,D,1313.4,1316.51,Um about speech recognition ? Yeah.,ES2014b.A.argumentstructs.Rutger.8,ES2014b.D.argumentstructs.Rutger.6
ES2014b.D.argumentstructs.Rutger.6,D,1320.02,1331.6,"Youn young people pref Yeah, they s they said that they'd be interested in a remote control which offered that possibility and as you go up through the age groups, people got less and less interested in sort of a a remote control that you could talk to, so.",ES2014b.D.argumentstructs.Rutger.5,NONE
ES2014b.B.argumentstructs.Rutger.6,B,1334.92,1339.84,it seems the technology would be quite advanced for that and they might end up costing more than our twelve fifty budget for,ES2014b.D.argumentstructs.Rutger.3,"ES2014b.D.argumentstructs.Rutger.7, ES2014b.A.argumentstructs.Rutger.9"
ES2014b.D.argumentstructs.Rutger.7,D,1339.7,1340.94,Yeah. Yeah.,ES2014b.B.argumentstructs.Rutger.6,NONE
ES2014b.A.argumentstructs.Rutger.9,A,1340.05,1340.85,Well that's right.,ES2014b.B.argumentstructs.Rutger.6,ES2014b.B.argumentstructs.Rutger.7
ES2014b.B.argumentstructs.Rutger.7,B,1340.37,1343.04,for the speech recognition. Um.,ES2014b.A.argumentstructs.Rutger.9,ES2014b.D.argumentstructs.Rutger.8
ES2014b.D.argumentstructs.Rutger.8,D,1342.15,1342.33,Yeah.,ES2014b.B.argumentstructs.Rutger.7,NONE
ES2014b.B.argumentstructs.Rutger.8,B,1344.12,1360.83,"And possibly the thing about the about the remote being lost we could have  You know with your mobile phone, you lose that and you can ring it. Maybe we can have some kind of sensor which is kept somewhere where you can   some kind of buzzer system between the two. So you can press a button which is always kept in one place and then it maybe buzzes to somewhere else, wherever the remote actually is.",ES2014b.D.argumentstructs.Rutger.3,"ES2014b.B.argumentstructs.Rutger.9, ES2014b.C.argumentstructs.Rutger.10, ES2014b.B.argumentstructs.Rutger.11, ES2014b.A.argumentstructs.Rutger.12"
ES2014b.D.argumentstructs.18,D,1354.07,1359.12,Yeah. Uh-huh. Yeah.,NONE,NONE
ES2014b.D.argumentstructs.Rutger.9,D,1361.22,1367.744,"Yeah, we'd have t that would mean we'd have to put two products together as well, which which again would probably be a bit expensive, but",NONE,NONE
ES2014b.B.argumentstructs.20,B,1364.82,1365.82,"That is true, yes.",NONE,NONE
ES2014b.B.argumentstructs.Rutger.9,B,1367.02,1367.26,Hmm.,ES2014b.B.argumentstructs.Rutger.8,NONE
ES2014b.C.argumentstructs.Rutger.10,C,1367.88,1375.87,"There's key rings um that you kind of whistle at or clap at, I can't remember, and then they whistle back, or something like that. That'd probably be really simple, they're cheap.",ES2014b.B.argumentstructs.Rutger.8,"ES2014b.D.argumentstructs.Rutger.10, ES2014b.A.argumentstructs.Rutger.10"
ES2014b.D.argumentstructs.Rutger.10,D,1371.64,1371.98,Yeah.,ES2014b.C.argumentstructs.Rutger.10,NONE
ES2014b.A.argumentstructs.Rutger.10,A,1373.97,1374.84,Sounds reasonable.,ES2014b.C.argumentstructs.Rutger.10,ES2014b.D.argumentstructs.Rutger.11
ES2014b.D.argumentstructs.Rutger.11,D,1374.1,1374.35,Yeah.,ES2014b.A.argumentstructs.Rutger.10,NONE
