ae_id,speaker,start_time,end_time,sentence,source,targets
ES2002d.A.argumentstructs.Erik.4,A,268.09,270.92,"Oh we've discussed how h high it is, but how wide is it ?",NONE,"ES2002d.D.argumentstructs.Erik.2, ES2002d.C.argumentstructs.Erik.5"
ES2002d.D.argumentstructs.Erik.2,D,268.67,269.26,I don't know.,ES2002d.A.argumentstructs.Erik.4,ES2002d.B.argumentstructs.Erik.4
ES2002d.B.argumentstructs.Erik.4,B,272.68,273.96,Okay.,ES2002d.D.argumentstructs.Erik.2,NONE
ES2002d.C.argumentstructs.Erik.5,C,273.12,273.83,How high is it ?,ES2002d.A.argumentstructs.Erik.4,"ES2002d.A.argumentstructs.Erik.5, ES2002d.B.argumentstructs.Erik.6"
ES2002d.A.argumentstructs.Erik.5,A,274.02,276.91,"No as in the height, but what about the width ?",ES2002d.C.argumentstructs.Erik.5,"ES2002d.C.argumentstructs.Erik.6, ES2002d.D.argumentstructs.Erik.3, ES2002d.B.argumentstructs.Erik.5"
ES2002d.C.argumentstructs.Erik.6,C,275.28,275.54,Yeah.,ES2002d.A.argumentstructs.Erik.5,NONE
ES2002d.D.argumentstructs.Erik.3,D,277.25,278.72,Didn't put five centimetres.,ES2002d.A.argumentstructs.Erik.5,ES2002d.A.argumentstructs.Erik.6
ES2002d.B.argumentstructs.Erik.5,B,277.35,279.61,Oh oh like depth of the actual thing.,ES2002d.A.argumentstructs.Erik.5,NONE
ES2002d.A.argumentstructs.Erik.6,A,279.14,282.33,Do we need five ? I don't think five is  be about th three and a half.,ES2002d.D.argumentstructs.Erik.3,"ES2002d.C.argumentstructs.Erik.7, ES2002d.D.argumentstructs.Erik.4"
ES2002d.D.argumentstructs.15,D,280.24,280.87,Um.,NONE,NONE
ES2002d.C.argumentstructs.Erik.7,C,283.11,283.45,Okay.,ES2002d.A.argumentstructs.Erik.6,NONE
ES2002d.D.argumentstructs.Erik.4,D,284.26,284.83,Something by there.,ES2002d.A.argumentstructs.Erik.6,NONE
ES2002d.B.argumentstructs.Erik.6,B,284.28,289.2,Oh is this k to get an idea of scale from your from your thing there okay.,ES2002d.C.argumentstructs.Erik.5,ES2002d.A.argumentstructs.Erik.7
ES2002d.A.argumentstructs.Erik.7,A,285.93,287.92,"Yeah, yeah.",ES2002d.B.argumentstructs.Erik.6,NONE
ES2002d.C.argumentstructs.36,C,286.77,287.17,Sure.,NONE,NONE
ES2002d.B.argumentstructs.46,B,289.2,291.49,"So you can power on and off, what else can you do ?",NONE,NONE
ES2002d.C.argumentstructs.Erik.8,C,290.57,291.09,Three and a half.,NONE,NONE
