ae_id,speaker,start_time,end_time,sentence,source,targets
ES2006b.D.argumentstructs.Erik.8,D,1829.32,1849.34,"Yeah, w well now the v the voice recognition if if it works wonderfully w we could possibly do away with all buttons, but I think this is not really the right moment yet, because people are just so used to buttons and um, yeah it's it's kind of safer, so we we need both, so the voice recognition would be just an extra, it wouldn't really reduce the size of the remote.",NONE,"ES2006b.C.argumentstructs.Erik.11, ES2006b.C.argumentstructs.Erik.12, ES2006b.A.argumentstructs.Erik.12"
ES2006b.C.argumentstructs.Erik.11,C,1840.07,1842.83,"Yeah, I think we need both.",ES2006b.D.argumentstructs.Erik.8,NONE
ES2006b.C.argumentstructs.Erik.12,C,1847.49,1847.76,Yeah.,ES2006b.D.argumentstructs.Erik.8,NONE
ES2006b.A.argumentstructs.21,A,1849.04,1849.33,Mm.,NONE,NONE
ES2006b.C.argumentstructs.25,C,1849.36,1874.43,Mm. Uh-huh. Uh-huh.,NONE,NONE
ES2006b.A.argumentstructs.Erik.12,A,1850.65,1880.78,"What wh uh  what I was thinking is that there is this uh separation between what the channels are on T_V_ and how they are numbered on the remote control. If we can do with  away with that, our product can be really popular uh in the sense that uh a person can say, I want to watch uh I_T_V_ one instead of saying that I want to go onto channel number forty five. Yeah, so if uh if something like that can be incorporated,  some kind of",ES2006b.D.argumentstructs.Erik.8,"ES2006b.B.argumentstructs.Erik.13, ES2006b.C.argumentstructs.Erik.13"
ES2006b.B.argumentstructs.Erik.13,B,1873.99,1875.92,"Yeah, that would be another way to do it.",ES2006b.A.argumentstructs.Erik.12,NONE
ES2006b.C.argumentstructs.Erik.13,C,1877.35,1880.77,"So that if that was in the the voice recognition, that would be great.",ES2006b.A.argumentstructs.Erik.12,ES2006b.B.argumentstructs.Erik.14
ES2006b.B.argumentstructs.Erik.14,B,1880.15,1893.58,"Yeah, but then the code word would be even more important, because  I mean Sky advertise on every channel, don't they, you know, so then it would be  you'd be watching Charmed, and then the Sky advert would come on and it would change to Sky.",ES2006b.C.argumentstructs.Erik.13,"ES2006b.C.argumentstructs.Erik.14, ES2006b.C.argumentstructs.Erik.15, ES2006b.B.argumentstructs.Erik.15, ES2006b.A.argumentstructs.Erik.13, ES2006b.C.argumentstructs.Erik.16"
ES2006b.C.argumentstructs.Erik.14,C,1883.69,1884.03,Yeah.,ES2006b.B.argumentstructs.Erik.14,NONE
ES2006b.C.argumentstructs.26,C,1885.53,1885.81,Yeah.,NONE,NONE
ES2006b.A.argumentstructs.22,A,1885.6,1886.14,Mm-hmm.,NONE,NONE
ES2006b.C.argumentstructs.Erik.15,C,1893.14,1895.44,Watch Sky and  yeah.,ES2006b.B.argumentstructs.Erik.14,NONE
ES2006b.B.argumentstructs.Erik.15,B,1894.76,1897.26,"Yeah, yeah, and that would be really annoying.",ES2006b.B.argumentstructs.Erik.14,NONE
ES2006b.A.argumentstructs.Erik.13,A,1894.87,1895.37,Alright.,ES2006b.B.argumentstructs.Erik.14,NONE
ES2006b.A.argumentstructs.23,A,1897.66,1897.98,Right.,NONE,NONE
ES2006b.C.argumentstructs.27,C,1898.37,1898.92,Mm-hmm.,NONE,NONE
ES2006b.C.argumentstructs.Erik.16,C,1900.42,1902.73,But that's definitely a possibility.,ES2006b.B.argumentstructs.Erik.14,NONE
