ae_id,speaker,start_time,end_time,sentence,source,targets
ES2003c.D.argumentstructs.Erik.1,D,194.82,211.01,"three different types of batteries. Um can either use a hand dynamo, or the kinetic type ones, you know that they use in watches, or else uh a solar powered one.",NONE,"ES2003c.B.argumentstructs.Erik.1, ES2003c.B.argumentstructs.Erik.2, ES2003c.D.argumentstructs.Erik.4, ES2003c.D.argumentstructs.Erik.5"
ES2003c.B.argumentstructs.Erik.1,B,208.55,209.0,Okay.,ES2003c.D.argumentstructs.Erik.1,NONE
ES2003c.D.argumentstructs.13,D,212.16,213.13,Um.,NONE,NONE
ES2003c.B.argumentstructs.Erik.2,B,212.27,219.48,"Now, the kinetic one, we've  'cause that's the ones where like you  the movement causes it.",ES2003c.D.argumentstructs.Erik.1,ES2003c.B.argumentstructs.Erik.3
ES2003c.C.argumentstructs.28,C,214.95,215.85,Cost is,NONE,NONE
ES2003c.C.argumentstructs.Erik.1,C,218.3,218.56,Yeah.,ES2003c.B.argumentstructs.Erik.3,NONE
ES2003c.D.argumentstructs.Erik.2,D,218.4,218.83,Yeah.,ES2003c.B.argumentstructs.Erik.3,NONE
ES2003c.B.argumentstructs.Erik.3,B,219.48,231.53,"Um the bat uh the battery for a a watch wouldn't require a lot of power, would be my one query. Is a kinetic one going to be able to supply enough power ?",ES2003c.B.argumentstructs.Erik.2,"ES2003c.D.argumentstructs.Erik.2, ES2003c.C.argumentstructs.Erik.1, ES2003c.A.argumentstructs.Erik.1"
ES2003c.A.argumentstructs.27,A,227.38,227.79,Mm.,NONE,NONE
ES2003c.A.argumentstructs.Erik.1,A,232.63,234.77,There's also a watch moves around a great deal more.,ES2003c.B.argumentstructs.Erik.3,ES2003c.B.argumentstructs.Erik.4
ES2003c.B.argumentstructs.Erik.4,B,232.72,233.18,Do you think ?,ES2003c.A.argumentstructs.Erik.1,"ES2003c.C.argumentstructs.Erik.2, ES2003c.D.argumentstructs.Erik.3"
ES2003c.D.argumentstructs.14,D,232.85,233.52,Uh.,NONE,NONE
ES2003c.B.argumentstructs.21,B,235.6,235.81,W,NONE,NONE
ES2003c.D.argumentstructs.Erik.3,D,236.02,238.74,"Yeah, I don't think it would.",ES2003c.B.argumentstructs.Erik.4,NONE
ES2003c.C.argumentstructs.Erik.2,C,236.16,236.78,Yeah.,ES2003c.B.argumentstructs.Erik.4,NONE
ES2003c.D.argumentstructs.15,D,238.74,239.23,Um.,NONE,NONE
ES2003c.D.argumentstructs.Erik.4,D,241.56,243.9,"And solar cells, I dunno about that.",ES2003c.D.argumentstructs.Erik.1,ES2003c.C.argumentstructs.Erik.3
ES2003c.C.argumentstructs.Erik.3,C,245.15,245.31,yeah.,ES2003c.D.argumentstructs.Erik.4,NONE
ES2003c.D.argumentstructs.16,D,245.79,246.21,Uh.,NONE,NONE
ES2003c.D.argumentstructs.Erik.5,D,247.99,251.15,We should probably just use conventional batteries.,ES2003c.D.argumentstructs.Erik.1,"ES2003c.D.argumentstructs.Erik.6, ES2003c.B.argumentstructs.Erik.5"
ES2003c.D.argumentstructs.17,D,252.1,252.73,"Um,",NONE,NONE
ES2003c.D.argumentstructs.Erik.6,D,253.84,255.36,just like in usual remote controls.,ES2003c.D.argumentstructs.Erik.5,NONE
ES2003c.B.argumentstructs.Erik.5,B,256.16,259.54,"Which I suppose as well would allow us to go off the shelf again, you'd say ?",ES2003c.D.argumentstructs.Erik.5,ES2003c.D.argumentstructs.Erik.7
ES2003c.D.argumentstructs.18,D,256.45,256.88,Um.,NONE,NONE
ES2003c.D.argumentstructs.Erik.7,D,259.56,259.79,Yeah.,ES2003c.B.argumentstructs.Erik.5,NONE
