ae_id,speaker,start_time,end_time,sentence,source,targets
IS1006a.A.argumentstructs.Daan.1,A,327.2,331.776,So any of you have experience in remote controls ?,NONE,"IS1006a.D.argumentstructs.Daan.1, IS1006a.B.argumentstructs.Daan.1"
IS1006a.D.argumentstructs.Daan.1,D,332.11,347.728,"Uh yes, we have plenty at home.  In fact, my daughter likes l    remote controls. To eat ? Yeah, mainly, and to break.",IS1006a.A.argumentstructs.Daan.1,"IS1006a.D.argumentstructs.Daan.2, IS1006a.A.argumentstructs.Daan.2"
IS1006a.A.argumentstructs.4,A,339.17,340.13,That,NONE,NONE
IS1006a.B.argumentstructs.Daan.1,B,339.2,343.418,Mm. To eat ?,IS1006a.A.argumentstructs.Daan.1,NONE
IS1006a.A.argumentstructs.Daan.2,A,344.48,351.87,So that could be a great um  application. Remote controls children proof. Mm mm-hmm.,IS1006a.D.argumentstructs.Daan.1,NONE
IS1006a.D.argumentstructs.6,D,351.93,352.89,Ye ye yeah.,NONE,NONE
IS1006a.B.argumentstructs.4,B,352.08,354.22,Children proof. Hmm.,NONE,NONE
IS1006a.D.argumentstructs.Daan.2,D,354.52,361.48,"So she likes uh buttons  which make click, so  it has to click.",IS1006a.D.argumentstructs.Daan.1,IS1006a.A.argumentstructs.Daan.3
IS1006a.A.argumentstructs.5,A,357.24,357.53,Okay.,NONE,NONE
IS1006a.A.argumentstructs.Daan.3,A,361.76,369.696,So they have to be waterproof maybe ?  'Cause they eat  she ate it.,IS1006a.D.argumentstructs.Daan.2,IS1006a.D.argumentstructs.Daan.3
IS1006a.D.argumentstructs.Daan.3,D,364.26,380.048,It has to be uh wha  baby proof  yeah  but mainly it has to be very robust because even if she's not very tall she's uh  high enough so that uh when she throw it away it's uh,IS1006a.A.argumentstructs.Daan.3,IS1006a.D.argumentstructs.Daan.4
IS1006a.A.argumentstructs.6,A,372.1,372.31,Mm-hmm.,NONE,NONE
IS1006a.C.argumentstructs.2,C,380.34,380.4,Ah.,NONE,NONE
IS1006a.D.argumentstructs.Daan.4,D,381.08,382.62,So it has to be very robust.,IS1006a.D.argumentstructs.Daan.3,"IS1006a.B.argumentstructs.Daan.3, IS1006a.C.argumentstructs.Daan.1"
IS1006a.B.argumentstructs.Daan.3,B,382.63,383.9,"Okay, unbreakable.",IS1006a.D.argumentstructs.Daan.4,IS1006a.D.argumentstructs.Daan.5
IS1006a.D.argumentstructs.Daan.5,D,384.32,385.28,"Unbreakable, yeah.",IS1006a.B.argumentstructs.Daan.3,NONE
IS1006a.B.argumentstructs.5,B,385.01,385.41,Uh-huh.,NONE,NONE
IS1006a.C.argumentstructs.Daan.1,C,385.37,388.12,"Yeah, we have some child lock or something, yeah.",IS1006a.D.argumentstructs.Daan.4,NONE
