ae_id,speaker,start_time,end_time,sentence,source,targets
ES2004b.D.argumentstructs.22,D,1522.11,1528.75,"Do we have to initially um, you know looking at the findings here, focus on",NONE,NONE
ES2004b.D.argumentstructs.Erik.8,D,1530.2,1537.57,a younger age group initially and then broaden out the market later. Do we really have to go for everyone right away ?,NONE,"ES2004b.A.argumentstructs.Erik.6, ES2004b.D.argumentstructs.Erik.9, ES2004b.B.argumentstructs.Erik.10"
ES2004b.C.argumentstructs.32,C,1537.12,1541.43,Mm. Ge uh,NONE,NONE
ES2004b.A.argumentstructs.Erik.6,A,1537.5,1539.4,We could focus on the biggest market.,ES2004b.D.argumentstructs.Erik.8,ES2004b.A.argumentstructs.Erik.7
ES2004b.D.argumentstructs.23,D,1537.57,1540.2,Um. Mm.,NONE,NONE
ES2004b.A.argumentstructs.Erik.7,A,1540.4,1543.64,If say people between age group of twenty to thirty five are the biggest market ?,ES2004b.A.argumentstructs.Erik.6,NONE
ES2004b.D.argumentstructs.Erik.9,D,1542.65,1547.87,"And when we've been throwing up our ideas we're automatically talking about business people, young people, trendy people.",ES2004b.D.argumentstructs.Erik.8,NONE
ES2004b.B.argumentstructs.37,B,1561.79,1579.83,"associate that with the older generations. Now with the baby boomers, the older generations are actually larger, they have a greater population than us young people, but I don't think we're focusing on that, I think we are focusing on a sort of mid-range um,",NONE,NONE
ES2004b.C.argumentstructs.Erik.11,C,1571.95,1572.37,Yeah.,ES2004b.B.argumentstructs.Erik.10,NONE
ES2004b.A.argumentstructs.17,A,1572.74,1573.04,Mm-hmm.,NONE,NONE
ES2004b.D.argumentstructs.24,D,1573.94,1579.18,. Mm.,NONE,NONE
ES2004b.B.argumentstructs.Erik.10,B,1581.24,1583.61,business kind of class type people.,ES2004b.D.argumentstructs.Erik.8,ES2004b.C.argumentstructs.Erik.11
