ae_id,speaker,start_time,end_time,sentence,source,targets
IS1007d.A.argumentstructs.Daan.8,A,1546.896,1550.05,what about the integration of speech recognition ?,NONE,"IS1007d.B.argumentstructs.Daan.20, IS1007d.D.argumentstructs.Daan.29"
IS1007d.B.argumentstructs.Daan.20,B,1549.16,1551.23,The speech recogniser is a add-on module.,IS1007d.A.argumentstructs.Daan.8,"IS1007d.B.argumentstructs.Daan.21, IS1007d.A.argumentstructs.Daan.10"
IS1007d.C.argumentstructs.30,C,1552.18,1552.46,Yeah.,NONE,NONE
IS1007d.B.argumentstructs.Daan.21,B,1552.46,1552.66,Right ?,IS1007d.B.argumentstructs.Daan.20,NONE
IS1007d.D.argumentstructs.Daan.29,D,1552.48,1557.41,"That's going to be an optional. If somebody wants to buy it they can have it, otherwise no.",IS1007d.A.argumentstructs.Daan.8,"IS1007d.A.argumentstructs.Daan.9, IS1007d.D.argumentstructs.Daan.30, IS1007d.C.argumentstructs.Daan.21"
IS1007d.A.argumentstructs.Daan.9,A,1557.04,1559.56,Ah so it's optional with the  okay.,IS1007d.D.argumentstructs.Daan.29,NONE
IS1007d.D.argumentstructs.Daan.30,D,1558.18,1558.96,It's an optional.,IS1007d.D.argumentstructs.Daan.29,NONE
IS1007d.C.argumentstructs.Daan.21,C,1559.22,1570.432,"It's optional yeah, since well according to this study uh people more  likes more to have a spongy uh  remote control than",IS1007d.D.argumentstructs.Daan.29,NONE
IS1007d.A.argumentstructs.22,A,1566.64,1567.13,I think i,NONE,NONE
IS1007d.D.argumentstructs.43,D,1568.81,1569.02,Yeah.,NONE,NONE
IS1007d.A.argumentstructs.Daan.10,A,1569.86,1578.429,"I think it will be better if we have all these modules in the same remote control, because maybe parents will lose these uh",IS1007d.B.argumentstructs.Daan.20,"IS1007d.D.argumentstructs.Daan.31, IS1007d.A.argumentstructs.Daan.11, IS1007d.B.argumentstructs.Daan.22, IS1007d.B.argumentstructs.Daan.24"
IS1007d.D.argumentstructs.Daan.31,D,1576.74,1588.04,"Yeah, but I mean if you have an add-ons, the kids may just uh hide the parental module and so that their parents can't use it.",IS1007d.A.argumentstructs.Daan.10,NONE
IS1007d.A.argumentstructs.Daan.11,A,1583.87,1593.152,"Yeah. Or ma yeah. Or maybe parents they can for forget where they put it or, so mayb better if you have all this in the same",IS1007d.A.argumentstructs.Daan.10,IS1007d.D.argumentstructs.Daan.32
IS1007d.D.argumentstructs.Daan.32,D,1593.08,1597.45,"In the same set, yeah, and and individual buttons to make them work.",IS1007d.A.argumentstructs.Daan.11,NONE
IS1007d.B.argumentstructs.37,B,1594.32,1594.61,Oh.,NONE,NONE
IS1007d.B.argumentstructs.Daan.22,B,1597.264,1621.65,"The problem is if i we are bla if a customer wants a certain component, and doesn't want the parental control because it's a couple who do not have children   when you sell the product in the market you could meet any kind of people, and not all people will need all the functionalities we propose to them. So we might lose the customer because of this. I don't know, what do you think uh ?",IS1007d.A.argumentstructs.Daan.10,"IS1007d.A.argumentstructs.Daan.12, IS1007d.D.argumentstructs.Daan.33"
IS1007d.A.argumentstructs.23,A,1597.75,1597.95,Yeah.,NONE,NONE
IS1007d.A.argumentstructs.Daan.12,A,1620.74,1625.1,So you mean that even if these modules will be will be functional  uh will be optional.,IS1007d.B.argumentstructs.Daan.22,IS1007d.B.argumentstructs.Daan.23
IS1007d.B.argumentstructs.Daan.23,B,1625.57,1629.58,"Yes exa what do you think, I don't know. You are Marketing Manag.",IS1007d.A.argumentstructs.Daan.12,NONE
IS1007d.D.argumentstructs.Daan.33,D,1628.31,1642.188,I mean how to how to how to make a marketing survey that uh how many married couple  or how many couples have a T_V_ or to the number or singles who have a television. So based on that I think,IS1007d.B.argumentstructs.Daan.22,NONE
IS1007d.A.argumentstructs.24,A,1628.63,1629.05,Uh,NONE,NONE
IS1007d.B.argumentstructs.38,B,1631.62,1633.4,Yeah.,NONE,NONE
IS1007d.C.argumentstructs.31,C,1640.32,1640.53,Yeah.,NONE,NONE
IS1007d.B.argumentstructs.Daan.24,B,1642.56,1659.173,Yeah.  But the the question is n does those modularity increase the production cost or decrease the production cost ?,IS1007d.A.argumentstructs.Daan.10,"IS1007d.C.argumentstructs.Daan.22, IS1007d.A.argumentstructs.Daan.13, IS1007d.D.argumentstructs.Daan.34"
IS1007d.C.argumentstructs.Daan.22,C,1652.31,1654.662,Well it's about the same because if,IS1007d.B.argumentstructs.Daan.24,NONE
IS1007d.A.argumentstructs.Daan.13,A,1652.37,1654.307,I think it inc increase.,IS1007d.B.argumentstructs.Daan.24,"IS1007d.A.argumentstructs.Daan.14, IS1007d.C.argumentstructs.Daan.23"
IS1007d.C.argumentstructs.32,C,1656.17,1659.0,if you had uh something li,NONE,NONE
IS1007d.A.argumentstructs.Daan.14,A,1657.96,1659.26,I think it i increases.,IS1007d.A.argumentstructs.Daan.13,NONE
IS1007d.C.argumentstructs.Daan.23,C,1659.96,1670.341,"Oh no, because if you if you add uh something  well yeah maybe because it's three different pieces uh to to to build but",IS1007d.A.argumentstructs.Daan.13,NONE
