ae_id,speaker,start_time,end_time,sentence,source,targets
ES2007d.A.argumentstructs.Erik.1,A,168.5,178.37,"I have one thing about it, but it's a small thing, but it'd mean we'd have to make a right-handed one and a left-handed one.",NONE,"ES2007d.C.argumentstructs.Erik.1, ES2007d.B.argumentstructs.Erik.1, ES2007d.A.argumentstructs.Erik.2, ES2007d.D.argumentstructs.Erik.1"
ES2007d.C.argumentstructs.Erik.1,C,178.75,181.07,"Ah, that's good thinking, yeah.",ES2007d.A.argumentstructs.Erik.1,NONE
ES2007d.B.argumentstructs.Erik.1,B,178.96,179.61,"Oh right, yeah.",ES2007d.A.argumentstructs.Erik.1,NONE
ES2007d.A.argumentstructs.Erik.2,A,181.97,184.7,"But, that's I don't see why that's not possible.",ES2007d.A.argumentstructs.Erik.1,ES2007d.C.argumentstructs.Erik.2
ES2007d.C.argumentstructs.Erik.2,C,184.18,188.88,"Yeah, if we build rocket ships why can't we build left-handed and right-handed uh remotes.",ES2007d.A.argumentstructs.Erik.2,ES2007d.A.argumentstructs.Erik.3
ES2007d.A.argumentstructs.Erik.3,A,187.52,193.62,"Yeah.  They make left-handed scissors, you know.",ES2007d.C.argumentstructs.Erik.2,ES2007d.C.argumentstructs.Erik.3
ES2007d.D.argumentstructs.21,D,193.67,194.37,"Yeah, but then",NONE,NONE
ES2007d.C.argumentstructs.Erik.3,C,193.78,196.46,"Yeah, I didn't I didn't think about that, but I'd  yeah,.",ES2007d.A.argumentstructs.Erik.3,NONE
ES2007d.D.argumentstructs.Erik.1,D,197.32,205.31,"but then you can learn to use your right h like I was just thinking if there's left-handers and right-handers in the family, what, they have two remotes ?",ES2007d.A.argumentstructs.Erik.1,"ES2007d.A.argumentstructs.Erik.4, ES2007d.B.argumentstructs.Erik.2, ES2007d.B.argumentstructs.Erik.5"
ES2007d.A.argumentstructs.Erik.4,A,205.48,207.24,Yes s,ES2007d.D.argumentstructs.Erik.1,NONE
ES2007d.B.argumentstructs.Erik.2,B,205.64,218.27,"Yeah, I know I know people who have left-handed and right-handed people in the family and they all use the computer  for the whole  the same computer the fes family and they have a mouse, and everybody is using right-handed mouse.",ES2007d.D.argumentstructs.Erik.1,"ES2007d.A.argumentstructs.Erik.5, ES2007d.D.argumentstructs.Erik.2, ES2007d.B.argumentstructs.Erik.3"
ES2007d.A.argumentstructs.Erik.5,A,214.38,216.3,Mm. Sure. Sure.,ES2007d.B.argumentstructs.Erik.2,NONE
ES2007d.D.argumentstructs.Erik.2,D,217.83,219.872,"Yeah, I'm sure they'll be able to",ES2007d.B.argumentstructs.Erik.2,ES2007d.D.argumentstructs.Erik.3
ES2007d.C.argumentstructs.19,C,220.76,220.99,Uh-huh.,NONE,NONE
ES2007d.D.argumentstructs.Erik.3,D,221.2,228.352,"I mean it's only pressing buttons, you don't have to do anything, you know, extraordinary. I think everybody can press a button with their left and right hand so",ES2007d.D.argumentstructs.Erik.2,ES2007d.C.argumentstructs.Erik.4
ES2007d.C.argumentstructs.Erik.4,C,226.1,226.39,Yeah.,ES2007d.D.argumentstructs.Erik.3,NONE
ES2007d.B.argumentstructs.Erik.3,B,228.29,229.95,Imagine d are you right handed ?,ES2007d.B.argumentstructs.Erik.2,ES2007d.A.argumentstructs.Erik.6
ES2007d.A.argumentstructs.Erik.6,A,230.78,231.09,Yeah.,ES2007d.B.argumentstructs.Erik.3,ES2007d.B.argumentstructs.Erik.4
ES2007d.B.argumentstructs.Erik.4,B,231.44,234.672,"Imagine you're doing it with your left hand, I don't think it's too",ES2007d.A.argumentstructs.Erik.6,ES2007d.D.argumentstructs.Erik.4
ES2007d.D.argumentstructs.Erik.4,D,234.61,235.248,"Yeah, it's not",ES2007d.B.argumentstructs.Erik.4,NONE
ES2007d.B.argumentstructs.Erik.5,B,238.16,240.432,But we can have both uh,ES2007d.D.argumentstructs.Erik.1,ES2007d.D.argumentstructs.Erik.5
ES2007d.D.argumentstructs.Erik.5,D,240.85,241.28,Yeah.,ES2007d.B.argumentstructs.Erik.5,ES2007d.D.argumentstructs.Erik.6
ES2007d.D.argumentstructs.Erik.6,D,244.4,245.32,Have them in stock.,ES2007d.D.argumentstructs.Erik.5,"ES2007d.B.argumentstructs.Erik.6, ES2007d.A.argumentstructs.Erik.7"
ES2007d.B.argumentstructs.Erik.6,B,245.7,246.05,Yeah.,ES2007d.D.argumentstructs.Erik.6,NONE
ES2007d.A.argumentstructs.Erik.7,A,246.13,246.56,Yeah.,ES2007d.D.argumentstructs.Erik.6,NONE
