ae_id,speaker,start_time,end_time,sentence,source,targets
IS1005a.B.argumentstructs.Rutger.1,B,769.89,783.26,"And the second thing, f second point from me would be that in a normal remote control there is uh  there are two buttons for volume control. But I prefer like a potential-meter or something like.",NONE,"IS1005a.A.argumentstructs.Rutger.1, IS1005a.D.argumentstructs.Rutger.1, IS1005a.B.argumentstructs.Rutger.2, IS1005a.D.argumentstructs.Rutger.3, IS1005a.A.argumentstructs.Rutger.4"
IS1005a.A.argumentstructs.Rutger.1,A,780.1,780.53,Yeah.,IS1005a.B.argumentstructs.Rutger.1,NONE
IS1005a.D.argumentstructs.Rutger.1,D,783.96,785.81,"Ah, okay. Okay.",IS1005a.B.argumentstructs.Rutger.1,NONE
IS1005a.B.argumentstructs.Rutger.2,B,785.51,791.664,"You know, some slider or  Not just two discrete buttons for volume, but something which",IS1005a.B.argumentstructs.Rutger.1,"IS1005a.A.argumentstructs.Rutger.2, IS1005a.D.argumentstructs.Rutger.2"
IS1005a.A.argumentstructs.Rutger.2,A,787.09,787.55,Okay.,IS1005a.B.argumentstructs.Rutger.2,NONE
IS1005a.C.argumentstructs.1,C,787.68,788.11,Mm-hmm.,NONE,NONE
IS1005a.D.argumentstructs.Rutger.2,D,788.13,789.424,"Okay, n",IS1005a.B.argumentstructs.Rutger.2,NONE
IS1005a.A.argumentstructs.7,A,791.95,792.29,Mm-hmm.,NONE,NONE
IS1005a.D.argumentstructs.Rutger.3,D,792.93,797.25,"Is that because the  of the discrete volume levels, or is that",IS1005a.B.argumentstructs.Rutger.1,"IS1005a.B.argumentstructs.Rutger.3, IS1005a.A.argumentstructs.Rutger.3"
IS1005a.A.argumentstructs.Rutger.3,A,793.33,793.53,Yeah.,IS1005a.D.argumentstructs.Rutger.3,NONE
IS1005a.B.argumentstructs.Rutger.3,B,797.35,803.0,"Yeah, but I can reach  In uh one second I can mute it down, or or make a high volume.",IS1005a.D.argumentstructs.Rutger.3,NONE
IS1005a.A.argumentstructs.Rutger.4,A,800.943,812.152,Are you not afraid that if you take your remote control you can move the slide and it could   the the volume can go up very quickly and it can,IS1005a.B.argumentstructs.Rutger.1,"IS1005a.D.argumentstructs.Rutger.4, IS1005a.B.argumentstructs.Rutger.4"
IS1005a.D.argumentstructs.Rutger.4,D,801.43,801.64,Yeah.,IS1005a.A.argumentstructs.Rutger.4,NONE
IS1005a.B.argumentstructs.Rutger.4,B,808.29,815.09,"Ah, n. If it drops to the floor then it starts to scream.",IS1005a.A.argumentstructs.Rutger.4,IS1005a.A.argumentstructs.Rutger.5
IS1005a.A.argumentstructs.Rutger.5,A,813.38,824.65,"Yeah, also if y when you take the the remote control, for example on the table, you take it and you push the button and everything is very loud, and you have a heart attack.",IS1005a.B.argumentstructs.Rutger.4,IS1005a.B.argumentstructs.Rutger.5
IS1005a.B.argumentstructs.Rutger.5,B,822.308,828.23,"Yeah, f It depends what what you feel about that.",IS1005a.A.argumentstructs.Rutger.5,"IS1005a.A.argumentstructs.Rutger.6, IS1005a.D.argumentstructs.Rutger.5"
IS1005a.A.argumentstructs.Rutger.6,A,829.46,829.75,Okay.,IS1005a.B.argumentstructs.Rutger.5,NONE
IS1005a.D.argumentstructs.Rutger.5,D,829.49,829.74,Yeah.,IS1005a.B.argumentstructs.Rutger.5,NONE
IS1005a.B.argumentstructs.6,B,837.98,840.08,you have some more notes on that.,NONE,NONE
